ImageName, PSNR, SSIM, MSE
12_patch12_21_001,29.0844,0.5181,54.099365
12_patch12_22_000,29.1306,0.4999,55.374268
12_patch12_22_001,28.6742,0.4894,57.551270
12_patch12_22_002,29.1065,0.5059,54.691650
12_patch12_23_000,28.7599,0.4908,55.827637
12_patch12_23_001,28.8990,0.5050,54.787598
12_patch12_23_002,28.4702,0.4800,57.044189
12_patch12_23_003,28.4773,0.4932,57.207275
12_patch12_24_000,30.5606,0.6073,44.650391
12_patch12_24_001,28.2364,0.4816,59.034912
12_patch12_24_002,28.8685,0.4920,56.190918
12_patch12_24_003,30.9509,0.6123,42.675537
12_patch12_24_004,26.2916,0.5353,65.104004
12_patch12_24_005,28.2104,0.4677,59.559814
12_patch12_24_006,28.7099,0.4914,56.642090
12_patch12_24_007,30.5330,0.5832,45.640381
12_patch12_25_000,30.1818,0.5952,46.859619
12_patch12_25_001,30.7206,0.6159,42.708496
12_patch12_25_002,30.6136,0.6013,45.269775
12_patch12_25_003,30.2050,0.5797,47.652344
12_patch12_25_004,30.4943,0.5793,45.404785
12_patch12_25_005,28.2556,0.5043,56.291260
12_patch12_25_006,28.4561,0.4630,58.346191
12_patch12_25_007,28.8971,0.4747,56.450195
12_patch12_25_008,30.6929,0.6100,42.811279
12_patch12_25_009,24.9651,0.4842,67.034668
12_patch12_25_010,28.3435,0.4651,58.970459
12_patch12_25_011,28.5559,0.4719,58.800781
12_patch12_25_012,30.5445,0.5938,43.487793
12_patch12_26_000,30.2273,0.5984,46.272217
12_patch12_26_001,30.4160,0.5958,44.335693
12_patch12_26_002,30.0997,0.5916,44.362305
12_patch12_26_003,29.7600,0.5806,49.657227
12_patch12_26_004,29.8815,0.6018,47.010498
12_patch12_26_005,29.8545,0.5906,48.365234
12_patch12_26_006,30.4238,0.5908,44.166748
12_patch12_26_007,30.0392,0.5687,46.378662
12_patch12_26_008,30.0612,0.5730,46.677979
12_patch12_26_009,30.4636,0.6046,44.066406
12_patch12_26_010,27.8496,0.5004,60.375977
12_patch12_26_011,28.4628,0.4942,58.015625
12_patch12_26_012,28.7841,0.5048,56.158691
12_patch12_26_013,29.8625,0.5670,47.116455
12_patch12_26_014,24.8837,0.4902,66.084717
12_patch12_26_015,28.4591,0.5096,55.969238
12_patch12_26_016,28.4859,0.4893,56.899414
12_patch12_26_017,28.5994,0.5009,57.897217
12_patch12_26_018,29.3285,0.5429,51.397461
12_patch12_27_000,29.8799,0.5844,46.348389
12_patch12_27_001,29.8196,0.5778,47.845459
12_patch12_27_002,29.5531,0.5792,49.448242
12_patch12_27_003,30.0230,0.5679,45.806152
12_patch12_27_004,29.8612,0.5789,46.823975
12_patch12_27_005,30.3666,0.6212,42.136475
12_patch12_27_006,29.6496,0.5931,48.552002
12_patch12_27_007,30.2086,0.5770,45.976074
12_patch12_27_008,30.1083,0.5972,47.361084
12_patch12_27_009,29.6978,0.5663,50.148193
12_patch12_27_010,29.5089,0.5409,49.246582
12_patch12_27_011,29.4662,0.5543,49.655029
12_patch12_27_012,29.8339,0.5857,47.185791
12_patch12_27_013,28.5362,0.5399,53.525635
12_patch12_27_014,27.7978,0.4819,60.781494
12_patch12_27_015,28.5350,0.4973,56.301514
12_patch12_27_016,28.9806,0.4978,55.165283
12_patch12_27_017,29.1307,0.5369,50.622559
12_patch12_27_018,23.9933,0.4941,68.766113
12_patch12_27_019,28.3689,0.5095,57.666016
12_patch12_27_020,28.4759,0.4939,56.798828
12_patch12_27_021,28.9187,0.5085,54.533203
12_patch12_27_022,29.1796,0.5477,52.545410
12_patch12_28_000,28.9495,0.5703,53.569336
12_patch12_28_001,29.2132,0.5620,51.877686
12_patch12_28_002,29.3087,0.5919,49.869629
12_patch12_28_003,29.7450,0.6144,44.520020
12_patch12_28_004,29.4843,0.5558,48.474121
12_patch12_28_005,30.0092,0.5830,44.887695
12_patch12_28_006,30.5058,0.6025,43.188477
12_patch12_28_007,29.4198,0.5783,45.882080
12_patch12_28_008,30.3128,0.6194,43.069336
12_patch12_28_009,29.4007,0.5712,49.521973
12_patch12_28_010,29.7232,0.5637,48.367188
12_patch12_28_011,29.7876,0.5916,48.720947
12_patch12_28_012,29.2010,0.5411,51.909424
12_patch12_28_013,29.2421,0.5462,51.611328
12_patch12_28_014,28.5074,0.5449,54.256348
12_patch12_28_015,29.1573,0.5373,52.386475
12_patch12_28_016,29.8727,0.5732,47.521973
12_patch12_28_017,28.3468,0.5275,54.086670
12_patch12_28_018,27.9401,0.4907,58.926025
12_patch12_28_019,28.8547,0.5113,55.085205
12_patch12_28_020,28.9375,0.5398,52.923096
12_patch12_28_021,29.0868,0.5398,52.367188
12_patch12_28_022,23.8475,0.4283,74.807861
12_patch12_28_023,28.4095,0.5443,55.408936
12_patch12_28_024,27.6878,0.4935,60.987793
12_patch12_28_025,29.4545,0.5785,48.415771
12_patch12_29_000,29.2947,0.5767,47.866211
12_patch12_29_001,28.9166,0.5705,49.447998
12_patch12_29_002,29.3711,0.5879,48.094727
12_patch12_29_003,30.0266,0.5942,46.003418
12_patch12_29_004,29.3771,0.5548,51.053955
12_patch12_29_005,29.7059,0.5709,49.080322
12_patch12_29_006,29.8278,0.5829,46.467285
12_patch12_29_007,29.7723,0.5719,45.338135
12_patch12_29_008,29.7339,0.5394,51.633789
12_patch12_29_009,29.7443,0.5846,46.093994
12_patch12_29_010,29.8828,0.5930,44.116455
12_patch12_29_011,28.9430,0.5346,51.754883
12_patch12_29_012,28.7527,0.5220,52.284180
12_patch12_29_013,28.8950,0.5580,51.053223
12_patch12_29_014,27.5414,0.5019,59.222412
12_patch12_29_015,28.5205,0.5297,53.855469
12_patch12_29_016,29.3141,0.5157,54.525635
12_patch12_29_017,28.8462,0.5357,53.625488
12_patch12_29_018,29.4524,0.5901,46.888672
12_patch12_29_019,29.4592,0.5396,52.334717
12_patch12_29_020,29.5038,0.5373,49.770020
12_patch12_29_021,29.8533,0.5646,48.509521
12_patch12_29_022,28.5013,0.5489,54.009277
12_patch12_29_023,28.1060,0.5130,56.385986
12_patch12_29_024,28.8347,0.5432,51.537598
12_patch12_29_025,24.5684,0.4360,71.549561
12_patch12_29_026,27.9466,0.5263,57.332764
12_patch12_29_027,27.3450,0.4963,62.645996
12_patch12_29_028,28.4450,0.5302,55.957764
12_patch12_29_029,28.1015,0.5242,54.490234
12_patch12_30_000,30.0596,0.6101,42.763428
12_patch12_30_001,29.9019,0.5955,43.948730
12_patch12_30_002,30.3456,0.6001,45.050781
12_patch12_30_003,29.5217,0.5375,52.783691
12_patch12_30_004,29.6153,0.5719,47.985596
12_patch12_30_005,29.3231,0.5886,48.805664
12_patch12_30_006,30.2557,0.6087,41.681396
12_patch12_30_007,29.3449,0.5648,49.048584
12_patch12_30_008,29.8895,0.5773,47.699951
12_patch12_30_009,29.1561,0.5827,49.534668
12_patch12_30_010,29.1411,0.5187,55.369385
12_patch12_30_011,29.4694,0.5619,46.788330
12_patch12_30_012,29.3686,0.5188,52.575439
12_patch12_30_013,29.2208,0.5549,48.616699
12_patch12_30_014,29.3259,0.5370,52.443848
12_patch12_30_015,28.6872,0.5492,51.787842
12_patch12_30_016,27.3830,0.5453,59.540039
12_patch12_30_017,28.1804,0.5578,52.802002
12_patch12_30_018,27.6154,0.5037,61.850830
12_patch12_30_019,28.4056,0.5193,56.368896
12_patch12_30_020,28.8009,0.5605,51.264160
12_patch12_30_021,26.7190,0.4653,64.788818
12_patch12_30_022,29.3159,0.5164,52.618896
12_patch12_30_023,28.7396,0.5355,52.731934
12_patch12_30_024,26.3710,0.4746,66.586182
12_patch12_30_025,29.2224,0.5175,52.150391
12_patch12_30_026,28.7255,0.4868,56.952637
12_patch12_30_027,29.4072,0.5391,49.785645
12_patch12_30_028,29.5598,0.5879,46.087158
12_patch12_30_029,28.9863,0.4993,54.807861
