ImageName, PSNR, SSIM, MSE
L143_frame003,34.7116,0.8670,17.240257
L143_frame004,34.8657,0.8731,16.586285
L143_frame005,34.8661,0.8741,16.441788
L143_frame006,34.6876,0.8701,16.838406
L143_frame007,34.8585,0.8750,16.278736
L143_frame008,34.8955,0.8758,16.372314
L143_frame009,34.7198,0.8703,16.914509
L143_frame010,34.9359,0.8769,16.140926
L143_frame011,35.0155,0.8784,15.903294
L143_frame012,34.8807,0.8729,16.587601
L143_frame013,35.0283,0.8775,15.811985
L143_frame014,35.0477,0.8775,15.516918
L143_frame015,34.9208,0.8736,15.868114
L143_frame016,35.0443,0.8780,15.281860
L143_frame017,35.1018,0.8782,15.201691
L143_frame018,34.9463,0.8740,15.612728
L143_frame019,35.1140,0.8793,14.977097
L143_frame020,35.0070,0.8779,15.171352
L143_frame021,34.7426,0.8712,16.056480
L143_frame022,34.8009,0.8758,15.527275
L143_frame023,34.8983,0.8771,15.176994
L143_frame024,34.5984,0.8695,16.110561
L143_frame025,34.8278,0.8747,15.510391
L143_frame026,34.6995,0.8731,15.721172
L143_frame027,34.6771,0.8659,16.640282
L143_frame028,34.8940,0.8712,15.926098
L143_frame029,34.8237,0.8688,16.469448
L143_frame030,34.6153,0.8629,17.355129
L143_frame031,34.5719,0.8646,17.131191
L143_frame032,34.4750,0.8632,17.519642
L143_frame033,34.1777,0.8536,18.887306
L143_frame034,34.3859,0.8579,18.353107
L143_frame035,34.5171,0.8582,18.497570
L143_frame036,34.3885,0.8558,18.807411
L143_frame037,34.5598,0.8614,18.312935
L143_frame038,34.6909,0.8642,17.862576
L143_frame039,34.5397,0.8594,18.476158
L143_frame040,34.7362,0.8667,17.682625
L143_frame041,34.6795,0.8660,17.795860
L143_frame042,34.3246,0.8571,18.990223
L143_frame043,34.7017,0.8660,17.847031
L143_frame044,34.8136,0.8693,17.269936
L143_frame045,34.5412,0.8615,18.342411
L143_frame046,34.7526,0.8676,17.502224
L143_frame047,34.8105,0.8692,17.348969
L143_frame048,34.7936,0.8679,17.414158
L143_frame049,35.0827,0.8748,16.389469
L143_frame050,35.1070,0.8746,16.377632
L143_frame051,34.9349,0.8686,16.977619
L143_frame052,35.1320,0.8761,15.882530
L143_frame053,35.2112,0.8794,15.294460
L143_frame054,35.0442,0.8745,16.080013
L143_frame055,35.1468,0.8753,16.203629
L143_frame056,35.1124,0.8742,16.376335
L143_frame057,34.8337,0.8679,17.382149
L143_frame058,34.9056,0.8724,16.781197
L143_frame059,34.8447,0.8716,17.055229
L143_frame060,34.5828,0.8642,18.135788
L143_frame061,34.7250,0.8687,17.595558
L143_frame062,34.5116,0.8632,18.425468
L143_frame063,34.4017,0.8587,19.099884
L143_frame064,34.5431,0.8633,18.565739
L143_frame065,34.4525,0.8598,18.926971
L143_frame066,34.3026,0.8552,19.362453
L143_frame067,34.5508,0.8654,17.767395
L143_frame068,34.5547,0.8627,17.986317
L143_frame069,34.4251,0.8543,19.175953
L143_frame070,34.5536,0.8605,18.352062
L143_frame071,34.4982,0.8579,18.604744
L143_frame072,34.2060,0.8510,19.548885
L143_frame073,34.4761,0.8562,18.763683
L143_frame074,34.4009,0.8527,19.350529
L143_frame075,34.0306,0.8412,21.129204
L143_frame076,34.1884,0.8479,20.203968
L143_frame077,34.1233,0.8447,20.601940
L143_frame078,34.0180,0.8414,20.977161
