Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.06689756	0.85157203	22.813	2.213	0.587	0.092	0.075	0.017
2	0.06623841	0.84695382	23.174	2.113	0.606	0.085	0.071	0.016
3	0.06613432	0.88388206	23.070	2.113	0.601	0.088	0.072	0.016
4	0.06610436	0.86273441	22.827	2.183	0.591	0.096	0.074	0.017
5	0.06610104	0.84373024	22.901	2.192	0.594	0.096	0.074	0.017
6	0.06605270	0.83720534	23.337	2.048	0.615	0.082	0.070	0.015
7	0.06604544	0.83780989	22.884	2.206	0.594	0.095	0.074	0.017
8	0.06603945	0.84745722	23.147	2.075	0.606	0.085	0.071	0.015
9	0.06602396	0.83899499	22.842	2.269	0.588	0.097	0.074	0.018
10	0.06600000	0.85864821	22.991	2.161	0.598	0.092	0.073	0.016
11	0.06600160	0.85144708	22.773	2.252	0.589	0.097	0.075	0.017
12	0.06599235	0.84915011	22.859	2.231	0.590	0.097	0.074	0.017
13	0.06596859	0.81994426	22.912	2.152	0.596	0.093	0.074	0.016
14	0.06596936	0.85252389	22.981	2.206	0.595	0.092	0.073	0.017
15	0.06598867	0.84105827	23.000	2.156	0.601	0.092	0.073	0.016
16	0.06595737	0.85103961	22.892	2.180	0.594	0.095	0.074	0.017
17	0.06595744	0.85805490	23.081	2.169	0.603	0.091	0.072	0.016
18	0.06594646	0.85282102	22.927	2.175	0.594	0.096	0.074	0.017
19	0.06595051	0.82798634	23.127	2.173	0.605	0.090	0.072	0.016
20	0.06592262	0.86204803	22.925	2.189	0.593	0.093	0.074	0.017
21	0.06594352	0.85635374	23.155	2.133	0.605	0.088	0.072	0.016
22	0.06593500	0.87519346	22.730	2.256	0.586	0.099	0.075	0.018
23	0.06591178	0.88348550	23.052	2.219	0.600	0.093	0.073	0.017
24	0.06592353	0.85698433	23.109	2.198	0.604	0.091	0.072	0.017
25	0.06592350	0.87717036	23.052	2.167	0.601	0.092	0.072	0.016
26	0.06592358	0.84709387	22.984	2.158	0.596	0.093	0.073	0.016
27	0.06590997	0.84751103	23.067	2.208	0.601	0.092	0.072	0.017
28	0.06588384	0.85746885	23.086	2.227	0.603	0.093	0.072	0.017
29	0.06588473	0.85454442	22.989	2.171	0.598	0.092	0.073	0.017
30	0.06588157	0.85070194	23.020	2.159	0.599	0.093	0.073	0.016
31	0.06588505	0.85888057	22.739	2.252	0.586	0.098	0.075	0.018
32	0.06588856	0.85510026	22.801	2.198	0.588	0.097	0.075	0.017
33	0.06591498	0.85265009	23.107	2.132	0.606	0.090	0.072	0.016
34	0.06588227	0.85390265	23.228	2.156	0.612	0.089	0.071	0.016
35	0.06588006	0.83627171	23.015	2.199	0.600	0.094	0.073	0.017
36	0.06587477	0.86377932	22.909	2.188	0.595	0.095	0.074	0.017
37	0.06586847	0.85624481	23.032	2.184	0.603	0.093	0.073	0.017
38	0.06586233	0.86297606	22.803	2.248	0.588	0.099	0.075	0.017
39	0.06586989	0.86924848	23.064	2.118	0.601	0.091	0.072	0.016
40	0.06587159	0.86074112	23.193	2.140	0.607	0.088	0.071	0.016
41	0.06586522	0.84969685	23.067	2.159	0.603	0.091	0.072	0.016
