ImageName, PSNR, SSIM, MSE
L192_frame003,34.7539,0.8593,19.186249
L192_frame004,34.9512,0.8643,18.337219
L192_frame005,35.0581,0.8685,17.676971
L192_frame006,34.8671,0.8642,18.517235
L192_frame007,35.0721,0.8714,17.508522
L192_frame008,35.1960,0.8746,17.087032
L192_frame009,35.1396,0.8751,16.967091
L192_frame010,35.5114,0.8836,15.564804
L192_frame011,35.5119,0.8816,16.081871
L192_frame012,35.2393,0.8753,17.082607
L192_frame013,35.3693,0.8778,16.821194
L192_frame014,35.4401,0.8771,16.839993
L192_frame015,35.3378,0.8731,17.336372
L192_frame016,35.7679,0.8820,15.823784
L192_frame017,35.8711,0.8843,15.415257
L192_frame018,35.8148,0.8845,15.341904
L192_frame019,36.1024,0.8911,14.393520
L192_frame020,36.0059,0.8886,14.862972
L192_frame021,35.8717,0.8850,15.308533
L192_frame022,36.1690,0.8909,14.267632
L192_frame023,36.1981,0.8924,13.967438
L192_frame024,36.0435,0.8892,14.361130
L192_frame025,36.1845,0.8912,13.911926
L192_frame026,36.2757,0.8947,13.354252
L192_frame027,36.1574,0.8921,13.670994
L192_frame028,36.4829,0.8975,12.715233
L192_frame029,36.4807,0.8978,12.709011
L192_frame030,36.3443,0.8974,12.752541
L192_frame031,36.7763,0.9061,11.438404
L192_frame032,36.9995,0.9086,11.075310
L192_frame033,36.9274,0.9063,11.389088
L192_frame034,37.1754,0.9112,10.765415
L192_frame035,37.2723,0.9108,10.798923
L192_frame036,37.2469,0.9084,11.133247
L192_frame037,37.5626,0.9142,10.375355
L192_frame038,37.7379,0.9172,10.044456
L192_frame039,37.6091,0.9158,10.212063
L192_frame040,37.8074,0.9198,9.759396
L192_frame041,37.7984,0.9203,9.797325
L192_frame042,37.5535,0.9173,10.289944
L192_frame043,37.8300,0.9219,9.662437
L192_frame044,37.9159,0.9260,9.046261
L192_frame045,37.8469,0.9251,9.180412
L192_frame046,38.1178,0.9295,8.589481
L192_frame047,38.0291,0.9302,8.517189
L192_frame048,37.9417,0.9257,9.160946
L192_frame049,38.2204,0.9302,8.515545
L192_frame050,38.2697,0.9313,8.273037
L192_frame051,38.0405,0.9274,8.775631
L192_frame052,38.1972,0.9318,8.185123
L192_frame053,38.1404,0.9306,8.366714
L192_frame054,37.8702,0.9263,8.880096
L192_frame055,38.0128,0.9283,8.588806
L192_frame056,37.9126,0.9261,8.954800
L192_frame057,37.5719,0.9210,9.720169
L192_frame058,37.6879,0.9232,9.442780
L192_frame059,37.5944,0.9214,9.577217
