ImageName, PSNR, SSIM, MSE
09_patch09_35_001,29.5744,0.6220,42.345459
09_patch09_36_000,28.6253,0.5826,50.239014
09_patch09_36_001,28.5130,0.5855,48.513184
09_patch09_36_002,28.1279,0.5418,56.254639
09_patch09_36_003,28.9267,0.5926,46.254395
09_patch09_36_004,28.2778,0.5446,54.359863
09_patch09_37_000,27.7474,0.5492,58.041992
09_patch09_37_001,27.9345,0.5786,56.247803
09_patch09_37_002,27.1586,0.5647,57.652100
09_patch09_37_003,27.0881,0.5635,60.511230
09_patch09_37_004,27.8602,0.5786,51.304443
09_patch09_37_005,27.7147,0.5635,55.679443
09_patch09_37_006,28.5514,0.5912,47.770264
09_patch09_38_000,28.2570,0.5583,53.822510
09_patch09_38_001,27.6606,0.5726,53.997803
09_patch09_38_002,26.7821,0.5393,61.229736
09_patch09_38_003,26.5876,0.5622,56.290771
09_patch09_38_004,28.2694,0.5213,56.610107
09_patch09_38_005,27.0064,0.5383,62.550293
09_patch09_38_006,27.7571,0.5994,49.174072
09_patch09_38_007,28.7701,0.5337,54.249512
09_patch09_38_008,27.4203,0.5350,59.022949
09_patch09_38_009,28.1963,0.5756,49.065918
09_patch09_38_010,27.9690,0.5172,51.108887
09_patch09_38_011,28.0537,0.5500,57.229004
09_patch09_39_000,27.5270,0.5298,57.040527
09_patch09_39_001,28.1817,0.5252,55.272949
09_patch09_39_002,27.2254,0.5004,59.868652
09_patch09_39_003,27.9029,0.5831,52.199707
09_patch09_39_004,25.3158,0.4487,69.518799
09_patch09_39_005,26.4567,0.5571,56.967529
09_patch09_39_006,27.6644,0.5011,60.213135
09_patch09_39_007,25.0949,0.4346,72.432373
09_patch09_39_008,26.4259,0.5107,61.702637
09_patch09_39_009,26.4939,0.5032,65.402344
09_patch09_39_010,27.0637,0.5217,57.165771
09_patch09_39_011,26.9988,0.4955,58.279053
09_patch09_39_012,27.9931,0.5564,50.846191
09_patch09_39_013,27.6866,0.5422,58.143799
09_patch09_40_000,28.1293,0.5179,58.096436
09_patch09_40_001,28.6808,0.5426,52.667969
09_patch09_40_002,29.1415,0.5625,50.486816
09_patch09_40_003,28.6348,0.5651,52.855957
09_patch09_40_004,28.5091,0.5440,53.720459
09_patch09_40_005,27.7686,0.5468,58.073242
09_patch09_40_006,27.0792,0.5215,60.897461
09_patch09_40_007,26.7768,0.5201,62.710205
09_patch09_40_008,27.5601,0.5258,58.854736
09_patch09_40_009,28.3093,0.5640,53.161621
09_patch09_40_010,28.5634,0.5408,54.020020
09_patch09_40_011,27.8098,0.5607,54.045166
09_patch09_40_012,28.1874,0.6107,47.141846
09_patch09_40_013,26.0777,0.5114,65.126221
09_patch09_40_014,27.1790,0.5721,55.064941
09_patch09_40_015,25.7251,0.4984,69.507812
09_patch09_40_016,26.7378,0.5499,57.192383
09_patch09_40_017,28.1839,0.5572,54.909180
09_patch09_40_018,25.6933,0.5065,70.286621
09_patch09_40_019,27.0662,0.5614,53.092773
09_patch09_40_020,27.0976,0.5188,60.795410
09_patch09_40_021,28.1696,0.5749,52.297119
09_patch09_40_022,28.4340,0.5865,49.130859
09_patch09_40_023,27.9115,0.5321,58.930420
