Scan,Image_name, PSNR, SSIM, MSE
0,phantom,34.6138,0.7854,12.006226
0,phantom,33.6500,0.7613,15.137634
0,phantom,33.5017,0.7784,15.658997
0,phantom,32.6112,0.7487,19.751587
0,phantom,33.2625,0.7783,16.694153
0,phantom,32.4814,0.7612,18.770020
0,phantom,32.1946,0.7536,21.167419
0,phantom,32.3372,0.7489,23.166138
0,phantom,32.1163,0.7596,21.600220
0,phantom,31.5829,0.7574,24.960754
0,phantom,31.3440,0.7067,27.139648
0,phantom,31.4460,0.7466,24.016724
0,phantom,31.3846,0.7351,27.727234
0,phantom,31.2167,0.7427,27.933960
0,phantom,30.7387,0.7271,28.588135
0,phantom,30.9526,0.7271,28.671448
0,phantom,30.9141,0.7441,27.683167
0,phantom,30.6966,0.7242,29.450867
0,phantom,31.1086,0.7370,29.563293
0,phantom,31.0834,0.7361,30.215515
0,phantom,30.3023,0.7002,34.808350
0,phantom,30.7767,0.7481,31.970703
0,phantom,30.6477,0.7273,30.875732
0,phantom,30.3588,0.7181,34.821777
0,phantom,30.2627,0.7079,37.614014
0,phantom,29.9686,0.7026,38.199951
0,phantom,29.7269,0.7136,35.105286
0,phantom,29.4878,0.7235,35.040100
0,phantom,29.4264,0.7228,35.799866
0,phantom,29.2764,0.7290,37.125854
0,phantom,29.4998,0.7406,32.649902
0,phantom,28.9949,0.7180,39.801025
0,phantom,29.2456,0.7446,36.094421
0,phantom,28.8609,0.7262,40.322876
0,phantom,28.9874,0.7320,36.614258
0,phantom,28.8641,0.7248,38.464172
0,phantom,29.4553,0.7460,37.246094
0,phantom,28.8560,0.7209,40.153015
0,phantom,29.0999,0.7350,38.764893
0,phantom,29.1863,0.7323,38.580811
0,phantom,29.2152,0.7444,37.404175
0,phantom,28.8585,0.7064,44.634521
0,phantom,29.1010,0.7283,37.682129
0,phantom,29.3426,0.7454,38.480957
0,phantom,29.4272,0.7364,38.161377
0,phantom,29.2401,0.7501,37.318420
0,phantom,29.2987,0.7179,40.608826
0,phantom,29.7254,0.7376,39.737244
0,phantom,29.8793,0.7336,38.670349
0,phantom,29.2894,0.7025,45.302368
0,phantom,29.8664,0.7157,39.696899
0,phantom,29.8006,0.7329,39.939514
0,phantom,30.2325,0.7627,34.791382
0,phantom,29.8498,0.7487,36.500610
0,phantom,29.6091,0.7183,43.320557
0,phantom,30.0426,0.7244,38.671143
0,phantom,29.9715,0.7330,37.796692
0,phantom,29.6851,0.7280,41.133118
0,phantom,30.2053,0.7413,36.538879
0,phantom,29.8345,0.7261,42.425659
0,phantom,29.8438,0.7165,42.703247
0,phantom,29.9457,0.7442,39.311462
0,phantom,30.3410,0.7440,37.223938
0,phantom,30.0541,0.7554,35.330017
0,phantom,29.6848,0.7110,41.342285
0,phantom,30.4474,0.7317,35.752991
0,phantom,30.4472,0.7461,34.662537
0,phantom,29.7360,0.7286,36.084595
0,phantom,30.6306,0.7381,35.424561
0,phantom,30.1761,0.7175,35.815552
0,phantom,30.5230,0.7269,35.678406
0,phantom,30.5983,0.7373,33.969116
0,phantom,30.1373,0.7024,37.033081
0,phantom,30.9662,0.7483,32.132568
0,phantom,30.2276,0.7092,36.939941
0,phantom,30.1924,0.7346,34.878601
0,phantom,30.8470,0.7453,30.909790
0,phantom,30.5381,0.7288,32.290710
0,phantom,30.8035,0.7262,31.932068
0,phantom,31.0766,0.7440,31.122986
0,phantom,30.6995,0.7229,33.679993
0,phantom,30.9658,0.7466,29.216309
0,phantom,30.3705,0.7149,33.582153
0,phantom,30.6326,0.7183,32.570312
0,phantom,30.6131,0.7098,31.978821
0,phantom,30.5883,0.7167,35.912537
0,phantom,30.9261,0.7134,31.881348
0,phantom,30.9918,0.7148,30.420776
0,phantom,30.8071,0.7284,28.559082
0,phantom,31.0730,0.7281,28.650208
0,phantom,31.0294,0.7193,29.833984
0,phantom,31.3951,0.7293,25.722290
0,phantom,30.8096,0.7166,27.325134
0,phantom,31.2625,0.7271,26.011963
0,phantom,31.1772,0.7343,25.741943
0,phantom,32.1568,0.7540,22.479492
0,phantom,31.5195,0.7126,24.968567
0,phantom,32.1757,0.7410,20.979431
0,phantom,32.6501,0.7415,20.949097
0,phantom,32.9083,0.7487,21.034973
0,phantom,33.7951,0.7792,15.965820
0,phantom,33.0711,0.7703,18.044922
