Scan,Image_name, PSNR, SSIM, MSE
0,phantom,33.3480,0.7703,17.986267
0,phantom,33.1832,0.7702,17.197021
0,phantom,32.9770,0.7864,17.778748
0,phantom,32.6637,0.7502,19.338440
0,phantom,33.0939,0.7766,17.783264
0,phantom,32.3731,0.7757,21.182007
0,phantom,31.3351,0.7165,26.737427
0,phantom,31.4009,0.7210,27.206482
0,phantom,31.5484,0.7326,25.695801
0,phantom,31.4593,0.7326,25.905273
0,phantom,31.4193,0.7376,24.819763
0,phantom,31.6063,0.7468,24.811401
0,phantom,30.9795,0.7290,30.473328
0,phantom,31.1739,0.7476,26.452087
0,phantom,31.2955,0.7337,26.175049
0,phantom,30.4472,0.7071,30.912781
0,phantom,30.1933,0.7001,34.554199
0,phantom,30.4041,0.7212,30.497437
0,phantom,30.8867,0.7438,28.797119
0,phantom,30.6622,0.7326,31.954468
0,phantom,30.4971,0.7190,31.742554
0,phantom,30.9601,0.7559,28.924194
0,phantom,30.3862,0.7121,34.195068
0,phantom,30.1993,0.7261,33.327393
0,phantom,30.2637,0.7249,35.631470
0,phantom,29.3905,0.7199,35.555847
0,phantom,29.4306,0.7193,37.400757
0,phantom,29.7811,0.7411,33.542297
0,phantom,29.3016,0.7420,35.993835
0,phantom,29.1201,0.6949,40.159546
0,phantom,29.3992,0.7351,35.626221
0,phantom,29.3120,0.7324,36.858154
0,phantom,28.5270,0.6951,41.734009
0,phantom,29.0213,0.7568,36.258118
0,phantom,29.0314,0.7380,37.146423
0,phantom,28.9148,0.7449,37.109009
0,phantom,28.8522,0.7108,41.446228
0,phantom,28.8323,0.7293,41.350525
0,phantom,28.6620,0.7262,37.471558
0,phantom,29.0145,0.7378,40.432617
0,phantom,29.6773,0.7534,36.556885
0,phantom,29.1162,0.7414,39.809204
0,phantom,28.9794,0.7267,44.142090
0,phantom,29.0100,0.7249,39.641602
0,phantom,29.1298,0.7296,39.060913
0,phantom,28.8482,0.7011,43.413879
0,phantom,29.5802,0.6981,40.686951
0,phantom,29.7363,0.7192,39.173462
0,phantom,29.6350,0.7472,36.476501
0,phantom,29.9999,0.7503,35.526733
0,phantom,30.0402,0.7633,34.738647
0,phantom,29.7199,0.7454,37.247803
0,phantom,30.2151,0.7478,36.460388
0,phantom,29.3534,0.7177,44.449158
0,phantom,29.4721,0.7198,39.850708
0,phantom,29.8460,0.7370,39.575195
0,phantom,29.8466,0.7414,38.050720
0,phantom,29.9361,0.7358,38.035217
0,phantom,30.0648,0.7301,37.859375
0,phantom,30.1222,0.7499,36.533875
0,phantom,29.7924,0.7226,39.473938
0,phantom,30.1287,0.7311,37.985840
0,phantom,29.7299,0.6988,42.103394
0,phantom,29.9135,0.7177,40.396301
0,phantom,29.5109,0.7129,41.573669
0,phantom,29.9349,0.7197,39.085083
0,phantom,30.0376,0.7350,36.246338
0,phantom,30.1230,0.7198,38.225159
0,phantom,30.1790,0.7320,34.837341
0,phantom,29.9931,0.7395,37.300415
0,phantom,30.2522,0.7282,35.341248
0,phantom,30.4903,0.7294,34.567993
0,phantom,30.7043,0.7481,32.509827
0,phantom,30.6183,0.7231,36.208191
0,phantom,30.2899,0.7376,31.310852
0,phantom,30.1942,0.7188,34.806152
0,phantom,30.9229,0.7460,31.654358
0,phantom,30.4646,0.7271,34.912231
0,phantom,30.8883,0.7383,31.762634
0,phantom,30.4131,0.7304,32.984375
0,phantom,30.3576,0.6989,37.791443
0,phantom,30.8299,0.7345,29.605591
0,phantom,31.4477,0.7505,27.373657
0,phantom,30.3608,0.7046,36.231750
0,phantom,31.1334,0.7361,29.635559
0,phantom,30.6316,0.7223,31.614868
0,phantom,31.0490,0.7158,30.009644
0,phantom,31.3236,0.7397,27.348328
0,phantom,31.0198,0.7373,28.760132
0,phantom,31.0346,0.7224,27.929321
0,phantom,30.9960,0.7404,28.839600
0,phantom,31.0827,0.7315,29.489014
0,phantom,32.0690,0.7587,22.662170
0,phantom,31.4298,0.7311,24.424988
0,phantom,32.0046,0.7357,24.609680
0,phantom,31.6452,0.7487,22.973694
0,phantom,32.2869,0.7667,21.546021
0,phantom,32.3714,0.7370,20.821411
0,phantom,32.5603,0.7605,21.124817
0,phantom,32.5166,0.7705,18.598267
0,phantom,33.3022,0.7835,15.914734
0,phantom,34.1574,0.7775,14.934509
