Scan,Image_name, PSNR, SSIM, MSE
0,phantom,17.8471,0.0642,59.153687
0,phantom,17.7660,0.0876,59.262146
0,phantom,17.5999,0.0929,59.873230
0,phantom,17.7207,0.0975,61.400330
0,phantom,17.7309,0.1045,60.960510
0,phantom,17.5978,0.1087,62.585693
0,phantom,17.5456,0.1161,62.724304
0,phantom,17.4523,0.1193,64.031860
0,phantom,17.4449,0.1241,64.558105
0,phantom,17.3018,0.1254,65.300720
0,phantom,17.4616,0.1326,65.682861
0,phantom,17.2707,0.1359,67.638184
0,phantom,17.3040,0.1390,67.369568
0,phantom,17.2027,0.1422,68.957092
0,phantom,17.2424,0.1460,68.599426
0,phantom,17.2890,0.1504,68.840759
0,phantom,17.2974,0.1536,69.841309
0,phantom,17.1542,0.1552,71.064087
0,phantom,17.1662,0.1579,72.254639
0,phantom,17.2058,0.1624,70.833191
0,phantom,17.1143,0.1627,72.189026
0,phantom,17.1571,0.1673,72.824280
0,phantom,17.1048,0.1680,74.046753
0,phantom,17.1061,0.1718,74.045837
0,phantom,17.1287,0.1772,73.171265
0,phantom,17.0682,0.1800,75.572876
0,phantom,16.9895,0.1876,75.615967
0,phantom,17.2069,0.1956,74.732117
0,phantom,17.2022,0.1996,76.206970
0,phantom,17.0761,0.2003,76.681213
0,phantom,17.0665,0.2027,76.771606
0,phantom,17.0185,0.2047,77.903259
0,phantom,17.0876,0.2098,78.196411
0,phantom,16.9205,0.2062,78.899048
0,phantom,17.0911,0.2112,78.167847
0,phantom,16.9360,0.2109,78.327942
0,phantom,16.9843,0.2155,79.192810
0,phantom,16.9283,0.2133,78.884644
0,phantom,16.9707,0.2139,79.518860
0,phantom,17.0190,0.2171,79.788330
0,phantom,16.8830,0.2118,81.082703
0,phantom,16.8025,0.2112,79.568298
0,phantom,16.9567,0.2134,80.143188
0,phantom,16.9000,0.2110,80.818787
0,phantom,16.8857,0.2084,79.046631
0,phantom,16.8594,0.2062,80.063721
0,phantom,16.9030,0.2018,79.263733
0,phantom,16.8704,0.2000,80.170593
0,phantom,16.8159,0.1985,80.470459
0,phantom,16.8514,0.1971,80.220947
0,phantom,16.9142,0.1961,79.851074
0,phantom,16.7710,0.1948,80.721252
0,phantom,16.8077,0.1967,80.078735
0,phantom,16.9532,0.1951,79.834473
0,phantom,16.8313,0.1938,80.023682
0,phantom,16.6877,0.1930,81.227783
0,phantom,16.8257,0.1939,80.537903
0,phantom,16.8775,0.1957,80.589417
0,phantom,16.8812,0.1939,80.166809
0,phantom,16.8390,0.1922,80.008667
0,phantom,16.8867,0.1915,79.732483
0,phantom,16.7965,0.1901,80.029480
0,phantom,16.8490,0.1895,78.524170
0,phantom,16.8604,0.1874,79.333313
0,phantom,16.7868,0.1855,79.253235
0,phantom,16.7824,0.1841,78.702515
0,phantom,16.8999,0.1836,78.411560
0,phantom,16.9394,0.1809,77.798645
0,phantom,16.9415,0.1794,77.487915
0,phantom,17.0667,0.1793,77.998291
0,phantom,16.9101,0.1774,78.535522
0,phantom,17.0415,0.1770,76.438293
0,phantom,17.0308,0.1744,76.473328
0,phantom,17.0430,0.1740,76.920837
0,phantom,17.0138,0.1715,76.605347
0,phantom,17.0259,0.1706,75.935059
0,phantom,16.9133,0.1676,76.249817
0,phantom,17.0811,0.1673,74.782471
0,phantom,17.1583,0.1668,75.585510
0,phantom,17.0812,0.1619,74.672546
0,phantom,17.1863,0.1617,73.845093
0,phantom,17.1957,0.1595,74.198730
0,phantom,17.1948,0.1577,72.297852
0,phantom,17.1771,0.1543,71.613342
0,phantom,17.1932,0.1531,72.669006
0,phantom,17.2207,0.1512,71.386108
0,phantom,17.2139,0.1479,70.188477
0,phantom,17.1960,0.1458,71.520325
0,phantom,17.2029,0.1419,69.218445
0,phantom,17.3635,0.1427,68.686951
0,phantom,17.4424,0.1405,67.547363
0,phantom,17.3501,0.1361,67.571655
0,phantom,17.3719,0.1308,67.109802
0,phantom,17.3657,0.1277,66.285583
0,phantom,17.4950,0.1255,65.694946
0,phantom,17.5923,0.1218,64.380981
0,phantom,17.5050,0.1160,63.842468
0,phantom,17.6315,0.1127,63.314941
0,phantom,17.5201,0.1061,62.992065
0,phantom,17.6336,0.1024,61.944763
0,phantom,17.5719,0.0979,60.795715
0,phantom,17.6975,0.0916,60.672180
