Scan,Image_name, PSNR, SSIM, MSE
0,phantom,26.9194,0.3154,37.124023
0,phantom,26.5639,0.3258,36.461975
0,phantom,26.1025,0.3131,37.354065
0,phantom,25.9265,0.3063,40.155518
0,phantom,25.7684,0.2981,42.157166
0,phantom,25.5778,0.3142,42.198242
0,phantom,25.3705,0.3081,43.187012
0,phantom,25.5047,0.3306,44.065674
0,phantom,25.3844,0.3277,44.865417
0,phantom,25.1314,0.3291,45.669983
0,phantom,25.2079,0.3276,45.357239
0,phantom,24.8882,0.3332,46.504944
0,phantom,24.8293,0.3250,48.464600
0,phantom,24.6627,0.3232,50.343689
0,phantom,24.6194,0.3395,49.427795
0,phantom,24.4321,0.3357,49.885742
0,phantom,24.3009,0.3321,51.151917
0,phantom,24.2445,0.3301,52.356079
0,phantom,24.2108,0.3338,53.324707
0,phantom,24.4099,0.3617,52.054504
0,phantom,23.9799,0.3309,55.161133
0,phantom,23.9002,0.3432,53.790100
0,phantom,23.7235,0.3297,56.447632
0,phantom,23.8434,0.3445,55.907959
0,phantom,23.6662,0.3444,57.063721
0,phantom,23.6760,0.3581,57.734192
0,phantom,23.7163,0.3531,57.591125
0,phantom,23.8758,0.3764,57.818542
0,phantom,23.7088,0.3687,58.339233
0,phantom,23.3046,0.3744,59.873169
0,phantom,23.4896,0.3692,61.200806
0,phantom,23.4541,0.3772,59.357666
0,phantom,23.1889,0.3650,61.413757
0,phantom,23.1564,0.3750,60.960327
0,phantom,23.2912,0.3809,60.493042
0,phantom,23.4397,0.3891,60.800537
0,phantom,23.2658,0.3799,62.066895
0,phantom,22.9436,0.3723,63.469116
0,phantom,23.1851,0.3803,61.005249
0,phantom,23.1271,0.3718,63.199463
0,phantom,23.0813,0.3739,63.679382
0,phantom,23.0194,0.3761,63.276184
0,phantom,23.1559,0.3818,62.860413
0,phantom,23.2838,0.3729,63.158813
0,phantom,22.8706,0.3582,63.829529
0,phantom,23.2623,0.3743,61.889893
0,phantom,23.1119,0.3704,63.229187
0,phantom,23.2100,0.3754,61.779175
0,phantom,23.0038,0.3468,64.098083
0,phantom,23.1296,0.3517,63.968933
0,phantom,23.0333,0.3422,64.285828
0,phantom,23.0112,0.3430,64.450256
0,phantom,23.1935,0.3535,61.598083
0,phantom,23.0928,0.3409,64.162170
0,phantom,23.1229,0.3402,65.023132
0,phantom,23.3498,0.3525,61.300293
0,phantom,23.1194,0.3433,64.042908
0,phantom,22.9882,0.3479,63.049988
0,phantom,22.8556,0.3408,64.086487
0,phantom,23.2795,0.3493,61.071716
0,phantom,23.1360,0.3396,62.426392
0,phantom,23.1270,0.3459,61.833984
0,phantom,23.0980,0.3411,63.718689
0,phantom,23.5053,0.3529,60.713074
0,phantom,23.4234,0.3433,61.657166
0,phantom,23.1688,0.3333,63.378479
0,phantom,23.2968,0.3330,62.184814
0,phantom,23.3413,0.3323,61.455444
0,phantom,23.4176,0.3318,63.518860
0,phantom,23.5514,0.3353,59.507141
0,phantom,23.2620,0.3186,60.049377
0,phantom,23.5134,0.3324,60.155212
0,phantom,23.4446,0.3172,59.713257
0,phantom,23.6252,0.3263,59.590942
0,phantom,23.6553,0.3294,58.799011
0,phantom,23.5805,0.3251,59.374023
0,phantom,23.5841,0.3181,59.120178
0,phantom,23.4824,0.3081,58.574036
0,phantom,23.8061,0.3266,57.002136
0,phantom,23.6715,0.3184,57.351318
0,phantom,23.8825,0.3203,56.387573
0,phantom,23.6764,0.3160,55.520325
0,phantom,23.8594,0.3147,56.124390
0,phantom,24.1670,0.3219,52.167542
0,phantom,24.1073,0.3038,53.645935
0,phantom,24.0041,0.3140,52.546570
0,phantom,24.3123,0.3104,50.733887
0,phantom,24.6117,0.3213,51.654907
0,phantom,24.4936,0.3395,48.244202
0,phantom,24.6058,0.3234,48.744446
0,phantom,24.7866,0.3343,48.406799
0,phantom,24.7505,0.3083,48.847290
0,phantom,24.9472,0.3143,46.752502
0,phantom,25.1680,0.3386,45.744995
0,phantom,25.2165,0.3152,45.048401
0,phantom,25.2486,0.3145,46.657898
0,phantom,25.5589,0.3308,44.360962
0,phantom,25.4171,0.3128,42.579529
0,phantom,25.8800,0.3144,40.379456
0,phantom,25.9676,0.3139,40.044189
0,phantom,25.9234,0.3132,38.272949
0,phantom,25.9998,0.2968,39.485352
