ImageName, PSNR, SSIM, MSE
02_patch02_29_001,30.1459,0.6555,41.752441
02_patch02_30_000,29.9022,0.6586,42.506104
02_patch02_30_001,28.7798,0.6028,53.244873
02_patch02_30_002,30.3220,0.6688,44.440430
02_patch02_31_000,29.4472,0.6523,45.538818
02_patch02_31_001,28.4169,0.5762,55.624268
02_patch02_31_002,31.1477,0.7011,35.674561
02_patch02_31_003,30.2668,0.6740,42.463623
02_patch02_31_004,29.1930,0.6688,45.679199
02_patch02_31_005,30.5014,0.7165,36.810059
02_patch02_31_006,30.2624,0.6892,40.337646
02_patch02_31_007,30.3609,0.6824,40.027832
02_patch02_32_000,31.1334,0.7353,33.401611
02_patch02_32_001,29.8999,0.7032,40.353516
02_patch02_32_002,29.1517,0.6310,49.301758
02_patch02_32_003,30.2915,0.6900,37.116943
02_patch02_32_004,30.0850,0.7039,38.889893
02_patch02_32_005,30.1855,0.7031,43.430420
02_patch02_32_006,30.1415,0.7210,37.941162
02_patch02_32_007,29.6081,0.6931,44.666016
02_patch02_32_008,30.0730,0.6834,45.065918
02_patch02_32_009,31.2681,0.7207,33.183594
02_patch02_32_010,30.4244,0.6975,37.659180
02_patch02_32_011,31.1850,0.7607,32.997070
02_patch02_33_000,31.1884,0.7333,31.771484
02_patch02_33_001,29.4011,0.6779,43.514404
02_patch02_33_002,31.5011,0.7401,30.209961
02_patch02_33_003,29.1002,0.6250,48.182617
02_patch02_33_004,30.0208,0.6840,38.589600
02_patch02_33_005,31.5290,0.7558,30.978027
02_patch02_33_006,29.6989,0.6867,42.130127
02_patch02_33_007,30.9757,0.7848,28.128662
02_patch02_33_008,29.2247,0.6891,46.609375
02_patch02_33_009,30.2213,0.7051,36.106689
02_patch02_33_010,29.4888,0.6638,43.084473
02_patch02_33_011,28.8246,0.6387,49.922119
02_patch02_33_012,30.4720,0.7209,32.641357
02_patch02_33_013,28.8041,0.5969,50.701904
02_patch02_33_014,29.6082,0.6767,41.601562
02_patch02_33_015,30.1191,0.6822,41.702881
02_patch02_33_016,29.6952,0.7246,35.564941
02_patch02_34_000,31.1016,0.7333,34.082031
02_patch02_34_001,30.0080,0.7018,42.656006
02_patch02_34_002,31.7957,0.7602,30.691895
02_patch02_34_003,29.4770,0.6533,45.096436
02_patch02_34_004,31.4383,0.7383,33.130615
02_patch02_34_005,30.9344,0.7288,35.374756
02_patch02_34_006,28.9476,0.6682,45.668701
02_patch02_34_007,29.4823,0.7298,34.757324
02_patch02_34_008,28.0669,0.6392,53.482178
02_patch02_34_009,29.7865,0.7079,39.302002
02_patch02_34_010,29.4586,0.6739,45.470215
02_patch02_34_011,28.7749,0.6395,52.591797
02_patch02_34_012,31.6008,0.7541,30.415527
02_patch02_34_013,28.9947,0.6248,50.398438
02_patch02_34_014,31.0082,0.7330,35.990723
02_patch02_34_015,29.9150,0.6848,43.497559
02_patch02_34_016,29.8961,0.6798,44.599365
02_patch02_34_017,30.7324,0.7640,31.995850
02_patch02_35_000,30.4160,0.7248,37.898438
02_patch02_35_001,29.1723,0.6634,49.990479
02_patch02_35_002,30.6456,0.7571,31.729980
02_patch02_35_003,30.9232,0.7345,35.135254
02_patch02_35_004,29.6753,0.6774,42.509766
02_patch02_35_005,29.9553,0.7161,34.760010
02_patch02_35_006,28.9492,0.6597,46.449707
02_patch02_35_007,30.8767,0.7724,32.763916
02_patch02_35_008,28.8780,0.6647,49.443359
02_patch02_35_009,29.9398,0.7338,37.431885
02_patch02_35_010,29.9194,0.6836,40.930664
02_patch02_35_011,29.5086,0.6700,44.815186
02_patch02_35_012,29.9663,0.7269,34.906250
02_patch02_35_013,29.2303,0.6419,44.446533
02_patch02_35_014,29.4997,0.7065,41.277100
02_patch02_35_015,29.3605,0.7004,45.403564
02_patch02_35_016,30.8816,0.7868,31.453369
02_patch02_35_017,29.4267,0.6876,45.013184
02_patch02_35_018,31.4679,0.7852,31.938477
02_patch02_36_000,31.2572,0.7609,32.493652
02_patch02_36_001,29.2990,0.6908,42.290039
02_patch02_36_002,29.8738,0.7393,33.441895
02_patch02_36_003,30.2322,0.7191,36.202148
02_patch02_36_004,30.1972,0.6836,40.513184
02_patch02_36_005,30.5258,0.7161,38.110840
02_patch02_36_006,29.2429,0.6731,44.658203
02_patch02_36_007,30.5219,0.7765,32.099609
02_patch02_36_008,28.7255,0.6585,48.953613
02_patch02_36_009,30.1326,0.7186,37.070312
02_patch02_36_010,29.2615,0.6653,43.765137
02_patch02_36_011,31.0884,0.7777,30.423340
02_patch02_36_012,29.7627,0.6856,44.864258
02_patch02_36_013,30.9666,0.7525,32.800537
02_patch02_36_014,29.9167,0.7073,40.533691
02_patch02_36_015,28.9044,0.6737,45.496582
02_patch02_36_016,29.9034,0.7750,32.299805
02_patch02_36_017,28.8159,0.6927,43.969238
02_patch02_36_018,30.0921,0.7824,34.223633
02_patch02_37_000,31.1221,0.7597,30.156494
02_patch02_37_001,30.8907,0.7159,37.029785
02_patch02_37_002,30.4670,0.7433,33.083008
02_patch02_37_003,30.0837,0.6992,37.658691
02_patch02_37_004,29.8193,0.6861,39.600098
02_patch02_37_005,30.1590,0.7148,36.999512
02_patch02_37_006,29.1991,0.6837,45.756592
02_patch02_37_007,30.0499,0.7543,33.907471
02_patch02_37_008,29.1757,0.6629,45.616455
02_patch02_37_009,30.0967,0.7312,36.405762
02_patch02_37_010,29.3128,0.7144,41.047852
02_patch02_37_011,30.4395,0.7796,30.141602
02_patch02_37_012,30.3923,0.7366,36.158203
02_patch02_37_013,30.5905,0.7151,36.132812
02_patch02_37_014,29.3878,0.7035,41.806152
02_patch02_37_015,30.5224,0.7845,32.280029
02_patch02_37_016,28.8676,0.6969,44.395508
02_patch02_37_017,30.3541,0.7839,35.058594
02_patch02_38_000,31.5498,0.7589,32.259521
02_patch02_38_001,29.5337,0.6706,43.895264
02_patch02_38_002,30.2476,0.7438,31.046631
02_patch02_38_003,30.1957,0.7139,37.347656
02_patch02_38_004,29.6823,0.6898,43.646973
02_patch02_38_005,30.7945,0.7470,36.654541
02_patch02_38_006,29.0022,0.6792,47.444824
02_patch02_38_007,30.2801,0.7682,33.275635
02_patch02_38_008,28.7872,0.7106,40.410400
02_patch02_38_009,29.1355,0.7011,40.097656
02_patch02_38_010,30.6896,0.7878,30.353271
02_patch02_38_011,31.0210,0.7446,32.840088
02_patch02_38_012,30.1921,0.6986,38.774170
02_patch02_38_013,29.2034,0.6961,45.491211
02_patch02_38_014,29.6952,0.7806,32.502930
02_patch02_38_015,28.2398,0.6990,45.958984
02_patch02_38_016,28.9449,0.7779,35.594482
02_patch02_39_000,31.1304,0.7419,34.748535
02_patch02_39_001,30.9678,0.7279,36.597656
