Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.72082766	1.47297253	28.491	1.135	0.845	0.021	0.038	0.005
2	0.71911924	1.46422725	28.600	1.171	0.848	0.021	0.037	0.005
3	0.71913690	1.43317551	28.795	1.166	0.854	0.024	0.037	0.005
4	0.71905570	1.43278267	28.789	1.166	0.854	0.022	0.037	0.005
5	0.71900304	1.45596653	28.747	1.160	0.852	0.023	0.037	0.005
6	0.71888490	1.46515955	28.706	1.150	0.850	0.022	0.037	0.005
7	0.71878929	1.44543480	28.867	1.159	0.857	0.023	0.036	0.005
8	0.71877262	1.50403236	28.638	1.127	0.848	0.024	0.037	0.005
9	0.71878354	1.47939137	28.632	1.081	0.850	0.023	0.037	0.005
10	0.71871311	1.43567431	28.903	1.177	0.858	0.024	0.036	0.005
11	0.71853465	1.43872199	28.839	1.144	0.856	0.024	0.036	0.005
12	0.71865283	1.45587800	28.800	1.178	0.854	0.025	0.037	0.005
13	0.71866357	1.46354851	28.785	1.160	0.854	0.024	0.037	0.005
14	0.71862791	1.49721544	28.803	1.149	0.854	0.023	0.037	0.005
15	0.71847768	1.44547614	28.935	1.158	0.859	0.023	0.036	0.005
16	0.71849316	1.49012454	28.852	1.166	0.855	0.025	0.036	0.005
17	0.71866059	1.48289016	28.904	1.164	0.858	0.024	0.036	0.005
18	0.71855245	1.46411792	28.882	1.182	0.856	0.024	0.036	0.005
19	0.71841172	1.43451875	28.857	1.152	0.856	0.025	0.036	0.005
20	0.71850659	1.50268310	28.822	1.137	0.854	0.025	0.037	0.005
21	0.71851315	1.47300642	28.866	1.140	0.857	0.024	0.036	0.005
22	0.71848877	1.48449448	28.871	1.153	0.858	0.023	0.036	0.005
23	0.71858645	1.48815806	28.900	1.158	0.857	0.024	0.036	0.005
24	0.71838063	1.44355022	28.714	1.113	0.852	0.025	0.037	0.005
25	0.71854600	1.46653381	28.780	1.125	0.855	0.024	0.037	0.005
26	0.71835589	1.46889672	28.839	1.168	0.857	0.025	0.036	0.005
27	0.71843637	1.48613422	28.881	1.139	0.857	0.024	0.036	0.005
