ImageName, PSNR, SSIM, MSE
phantomFrame000,31.8580,0.7851,13.969604
phantomFrame001,36.7353,0.9586,5.727051
phantomFrame002,37.4865,0.9547,6.130432
phantomFrame003,36.5106,0.9583,7.193665
phantomFrame004,35.6646,0.9507,7.488770
phantomFrame005,35.6395,0.9454,7.668945
phantomFrame006,36.4528,0.9589,7.263367
phantomFrame007,35.2483,0.9481,8.029358
phantomFrame008,34.4752,0.9317,9.563293
phantomFrame009,34.6782,0.9535,9.097534
phantomFrame010,34.5331,0.9536,9.146606
phantomFrame011,33.7566,0.9455,10.347961
phantomFrame012,34.7878,0.9507,9.733093
phantomFrame013,33.3911,0.9471,11.157837
phantomFrame014,33.2696,0.9400,11.799927
phantomFrame015,34.1484,0.9591,11.298645
phantomFrame016,33.7173,0.9521,11.565369
phantomFrame017,33.6900,0.9526,12.052124
phantomFrame018,32.6868,0.9380,13.729797
phantomFrame019,32.9568,0.9495,12.743347
phantomFrame020,33.1078,0.9439,12.931641
phantomFrame021,33.0948,0.9533,13.292542
phantomFrame022,32.6516,0.9433,14.780518
phantomFrame023,32.9484,0.9335,14.963257
phantomFrame024,32.2489,0.9221,16.523926
phantomFrame025,30.0166,0.8955,17.949158
phantomFrame026,28.7136,0.8941,18.629395
phantomFrame027,28.8026,0.9099,18.278259
phantomFrame028,28.0018,0.8935,19.999329
phantomFrame029,27.7396,0.8804,20.754089
phantomFrame030,27.3985,0.8852,22.148193
phantomFrame031,27.3840,0.8529,22.339783
phantomFrame032,27.3857,0.8832,21.950195
phantomFrame033,27.1920,0.8810,22.505188
phantomFrame034,27.2462,0.8653,22.356628
phantomFrame035,27.4535,0.8900,22.315918
phantomFrame036,27.0824,0.8644,23.382141
phantomFrame037,27.3785,0.8903,21.460571
phantomFrame038,27.5212,0.8889,21.132446
phantomFrame039,27.5666,0.9027,20.780151
phantomFrame040,27.1981,0.8373,23.863953
phantomFrame041,27.9698,0.9138,19.199280
phantomFrame042,28.0941,0.8925,19.880615
phantomFrame043,27.9814,0.8604,21.422180
phantomFrame044,28.1767,0.8610,21.277710
phantomFrame045,29.6104,0.8961,18.847351
phantomFrame046,31.7832,0.8897,19.221924
phantomFrame047,32.1970,0.9118,18.145569
phantomFrame048,31.6315,0.8891,18.629517
phantomFrame049,32.3919,0.9306,16.300415
phantomFrame050,32.4502,0.9367,16.269043
phantomFrame051,33.0774,0.9416,15.029724
phantomFrame052,32.2029,0.9245,16.170593
phantomFrame053,32.5439,0.9294,15.557800
phantomFrame054,32.9775,0.9438,14.977539
phantomFrame055,32.8720,0.9376,15.392273
phantomFrame056,32.5724,0.9302,15.321045
phantomFrame057,33.4136,0.9453,14.598083
phantomFrame058,32.6301,0.9236,16.455994
phantomFrame059,33.3113,0.9496,14.319763
phantomFrame060,33.8964,0.9569,13.355835
phantomFrame061,32.5056,0.9275,15.831787
phantomFrame062,33.2979,0.9506,14.163696
phantomFrame063,32.9034,0.9383,14.604126
phantomFrame064,33.5196,0.9435,13.805481
phantomFrame065,33.4489,0.9541,12.467529
phantomFrame066,33.1903,0.9443,13.458496
phantomFrame067,34.3318,0.9559,12.029663
phantomFrame068,33.8059,0.9549,13.148438
phantomFrame069,34.6011,0.9543,11.884766
phantomFrame070,33.9183,0.9487,13.222473
phantomFrame071,34.3899,0.9602,12.148743
phantomFrame072,34.0004,0.9559,11.791016
phantomFrame073,34.7852,0.9597,11.527039
phantomFrame074,34.7408,0.9569,11.561523
phantomFrame075,34.8239,0.9609,11.101196
phantomFrame076,34.5561,0.9619,10.822388
phantomFrame077,34.1776,0.9572,11.443176
phantomFrame078,34.2879,0.9647,11.070435
phantomFrame079,34.7877,0.9644,10.374329
phantomFrame080,34.9643,0.9622,10.607239
phantomFrame081,35.1352,0.9637,10.604370
phantomFrame082,35.8099,0.9659,9.720764
phantomFrame083,34.6470,0.9597,10.335144
phantomFrame084,33.9554,0.9376,12.982239
phantomFrame085,35.6298,0.9649,9.661926
phantomFrame086,35.1527,0.9562,9.852051
phantomFrame087,35.7340,0.9619,9.099426
phantomFrame088,34.9337,0.9587,9.879089
phantomFrame089,35.4526,0.9617,9.464966
phantomFrame090,35.4909,0.9612,8.427612
phantomFrame091,35.5014,0.9620,8.836121
phantomFrame092,34.9762,0.9484,9.254028
phantomFrame093,36.0584,0.9640,8.209106
phantomFrame094,36.2795,0.9543,8.143616
phantomFrame095,36.3801,0.9515,8.167969
phantomFrame096,37.1071,0.9603,7.189392
phantomFrame097,37.7216,0.9576,6.910034
phantomFrame098,36.6006,0.9525,7.051941
phantomFrame099,37.0093,0.9587,6.180908
phantomFrame100,36.9705,0.9589,6.437622
phantomFrame101,36.3679,0.9527,6.475769
