ImageName, PSNR, SSIM, MSE
phantomFrame000,33.6780,0.8877,11.878906
phantomFrame001,35.3527,0.9610,7.708740
phantomFrame002,35.5254,0.9517,7.391418
phantomFrame003,36.8247,0.9631,6.633606
phantomFrame004,35.3654,0.9471,7.653564
phantomFrame005,35.2785,0.9502,7.832336
phantomFrame006,35.4046,0.9567,9.014832
phantomFrame007,34.7971,0.9507,9.171204
phantomFrame008,35.7693,0.9617,8.615295
phantomFrame009,35.1584,0.9564,9.247925
phantomFrame010,34.8348,0.9535,9.985046
phantomFrame011,34.2416,0.9531,10.314087
phantomFrame012,34.5210,0.9525,10.085388
phantomFrame013,34.5696,0.9466,10.752014
phantomFrame014,34.2679,0.9506,10.822632
phantomFrame015,33.7032,0.9401,11.420898
phantomFrame016,33.4631,0.9519,12.137512
phantomFrame017,33.6267,0.9427,11.866638
phantomFrame018,33.5103,0.9449,12.086060
phantomFrame019,33.8736,0.9444,12.338745
phantomFrame020,32.9807,0.9499,13.187744
phantomFrame021,34.0625,0.9468,12.860657
phantomFrame022,33.2083,0.9389,13.391663
phantomFrame023,33.1704,0.9285,15.195129
phantomFrame024,32.6767,0.9388,15.452271
phantomFrame025,32.2114,0.9258,16.047058
phantomFrame026,30.0745,0.9186,16.279053
phantomFrame027,29.5710,0.9322,16.541687
phantomFrame028,29.1557,0.9274,17.759949
phantomFrame029,28.8082,0.9258,18.182312
phantomFrame030,28.4167,0.9253,17.661316
phantomFrame031,28.4209,0.9276,18.398071
phantomFrame032,28.5404,0.9294,18.061401
phantomFrame033,28.5881,0.9243,19.380249
phantomFrame034,28.1080,0.9242,18.885559
phantomFrame035,27.8630,0.9104,19.782898
phantomFrame036,28.1914,0.9156,19.410461
phantomFrame037,27.8776,0.9183,19.691406
phantomFrame038,28.0101,0.9219,19.364929
phantomFrame039,28.4076,0.9253,18.747681
phantomFrame040,28.2529,0.9221,18.759155
phantomFrame041,28.2713,0.9187,20.504456
phantomFrame042,28.9471,0.9144,20.099670
phantomFrame043,28.6260,0.9119,19.535645
phantomFrame044,29.3566,0.9203,18.362061
phantomFrame045,29.9369,0.9342,18.570557
phantomFrame046,32.3479,0.9274,17.009827
phantomFrame047,32.3218,0.9316,16.628723
phantomFrame048,32.4090,0.9377,16.824951
phantomFrame049,32.0368,0.9409,16.494507
phantomFrame050,32.5236,0.9487,15.102661
phantomFrame051,33.2119,0.9537,14.725159
phantomFrame052,33.2061,0.9468,14.657593
phantomFrame053,32.8437,0.9409,14.580872
phantomFrame054,32.2899,0.9392,15.503540
phantomFrame055,33.2761,0.9529,14.160645
phantomFrame056,32.9001,0.9443,14.848206
phantomFrame057,32.9002,0.9541,14.472351
phantomFrame058,32.9744,0.9517,14.047729
phantomFrame059,33.5690,0.9590,12.884766
phantomFrame060,33.5172,0.9534,12.961792
phantomFrame061,33.0555,0.9533,13.050659
phantomFrame062,34.0270,0.9542,11.726624
phantomFrame063,33.3283,0.9559,12.545044
phantomFrame064,34.4488,0.9651,11.845581
phantomFrame065,34.0588,0.9568,11.554321
phantomFrame066,34.8147,0.9620,10.958801
phantomFrame067,34.2239,0.9568,11.382751
phantomFrame068,34.2811,0.9619,10.702026
phantomFrame069,34.4838,0.9631,10.376709
phantomFrame070,34.6752,0.9574,10.722168
phantomFrame071,34.4363,0.9616,10.537720
phantomFrame072,34.4455,0.9630,10.269531
phantomFrame073,34.1259,0.9631,10.615906
phantomFrame074,33.8340,0.9575,11.176514
phantomFrame075,34.9703,0.9568,10.047424
phantomFrame076,35.1551,0.9566,9.810181
phantomFrame077,34.3118,0.9556,10.671692
phantomFrame078,35.1866,0.9605,9.807251
phantomFrame079,34.1360,0.9601,10.510986
phantomFrame080,34.4725,0.9528,10.218140
phantomFrame081,34.6319,0.9628,9.693848
phantomFrame082,35.0951,0.9662,9.492554
phantomFrame083,35.3123,0.9641,8.901428
phantomFrame084,35.7314,0.9603,8.906982
phantomFrame085,34.9801,0.9625,8.735352
phantomFrame086,35.4627,0.9564,9.000244
phantomFrame087,34.4216,0.9621,9.101624
phantomFrame088,34.0593,0.9525,9.192017
phantomFrame089,34.6131,0.9611,8.947449
phantomFrame090,35.1062,0.9553,8.925293
phantomFrame091,35.2072,0.9566,8.307861
phantomFrame092,34.9126,0.9559,8.793335
phantomFrame093,35.3721,0.9522,8.467957
phantomFrame094,34.8445,0.9520,8.296570
phantomFrame095,35.0057,0.9432,7.738953
phantomFrame096,34.8080,0.9477,8.085754
phantomFrame097,35.5240,0.9470,8.116272
phantomFrame098,35.8344,0.9512,7.358826
phantomFrame099,34.9602,0.9601,7.626831
phantomFrame100,35.4182,0.9597,7.268799
phantomFrame101,36.0260,0.9524,6.970459
