ImageName, PSNR, SSIM, MSE
L143_frame003,33.9384,0.8336,21.169044
L143_frame004,34.1688,0.8413,20.059967
L143_frame005,34.2012,0.8436,19.706959
L143_frame006,33.9849,0.8389,20.377399
L143_frame007,34.1852,0.8445,19.632313
L143_frame008,34.1726,0.8449,19.800442
L143_frame009,33.9672,0.8383,20.619175
L143_frame010,34.2919,0.8454,19.643421
L143_frame011,34.4077,0.8469,19.471390
L143_frame012,34.2071,0.8405,20.311401
L143_frame013,34.4323,0.8462,19.419556
L143_frame014,34.4596,0.8459,19.166187
L143_frame015,34.3330,0.8420,19.609192
L143_frame016,34.4734,0.8467,18.780987
L143_frame017,34.5247,0.8466,18.917362
L143_frame018,34.3382,0.8403,19.506069
L143_frame019,34.5680,0.8463,18.753563
L143_frame020,34.5173,0.8452,18.939087
L143_frame021,34.2371,0.8376,19.884544
L143_frame022,34.3847,0.8433,19.255833
L143_frame023,34.5510,0.8449,18.776913
L143_frame024,34.2163,0.8358,19.882839
L143_frame025,34.4634,0.8415,19.234531
L143_frame026,34.3547,0.8393,19.461235
L143_frame027,34.1370,0.8299,20.714794
L143_frame028,34.3539,0.8346,20.014549
L143_frame029,34.1988,0.8319,20.599792
L143_frame030,33.9004,0.8244,21.702145
L143_frame031,33.8900,0.8270,21.335014
L143_frame032,33.7629,0.8247,21.810162
L143_frame033,33.3593,0.8131,23.627182
L143_frame034,33.5142,0.8180,22.839630
L143_frame035,33.6036,0.8185,22.872341
L143_frame036,33.4444,0.8149,23.358536
L143_frame037,33.6695,0.8215,22.855743
L143_frame038,33.8145,0.8243,22.412281
L143_frame039,33.6508,0.8198,23.042618
L143_frame040,33.9172,0.8284,21.980698
L143_frame041,33.8837,0.8275,22.204967
L143_frame042,33.4711,0.8175,23.775723
L143_frame043,33.8944,0.8275,22.168743
L143_frame044,34.0777,0.8327,21.544231
L143_frame045,33.7579,0.8240,22.824387
L143_frame046,34.0578,0.8317,21.743069
L143_frame047,34.0764,0.8327,21.495815
L143_frame048,34.0102,0.8306,21.956806
L143_frame049,34.4014,0.8392,20.578327
L143_frame050,34.4054,0.8383,20.672844
L143_frame051,34.1929,0.8318,21.486767
L143_frame052,34.4895,0.8405,20.014080
L143_frame053,34.6430,0.8447,19.266048
L143_frame054,34.3779,0.8388,20.497097
L143_frame055,34.4037,0.8395,20.643658
L143_frame056,34.3128,0.8382,20.785107
L143_frame057,33.9654,0.8301,22.313030
L143_frame058,34.0998,0.8358,21.495178
L143_frame059,34.0382,0.8348,21.695450
L143_frame060,33.7156,0.8263,23.123081
L143_frame061,33.8943,0.8313,22.555874
L143_frame062,33.6502,0.8251,23.463737
L143_frame063,33.4960,0.8193,24.405415
L143_frame064,33.6642,0.8254,23.649891
L143_frame065,33.5383,0.8206,23.972031
L143_frame066,33.3806,0.8144,24.674877
L143_frame067,33.7621,0.8260,22.867004
L143_frame068,33.7396,0.8227,23.047398
