Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.65500743	0.26182182	22.829	1.308	0.763	0.034	0.073	0.010
2	0.56512059	0.25293173	25.229	1.607	0.823	0.036	0.056	0.009
3	0.55865601	0.19284282	25.922	1.393	0.836	0.030	0.051	0.008
4	0.55647615	0.21035855	26.450	1.627	0.857	0.030	0.048	0.008
5	0.55119813	0.18601325	27.212	1.858	0.879	0.027	0.045	0.009
6	0.54792526	0.15945066	27.522	1.724	0.902	0.023	0.043	0.008
7	0.54625228	0.12898536	27.507	1.559	0.930	0.018	0.043	0.008
8	0.54445789	0.15531591	27.234	1.911	0.924	0.018	0.045	0.010
9	0.53992326	0.13821766	27.733	1.272	0.946	0.013	0.042	0.007
10	0.54059832	0.16102850	26.038	1.076	0.923	0.012	0.050	0.007
11	0.53952429	0.12589895	28.181	1.547	0.941	0.021	0.040	0.007
12	0.53902439	0.13489477	27.373	1.311	0.928	0.020	0.043	0.007
13	0.53703655	0.13005497	26.575	1.862	0.934	0.022	0.048	0.010
14	0.53559761	0.14914346	27.516	1.606	0.946	0.015	0.043	0.008
15	0.53249005	0.13167390	26.709	3.071	0.932	0.029	0.049	0.017
16	0.53292610	0.15818206	25.670	2.830	0.927	0.039	0.055	0.017
17	0.53243610	0.13759214	26.675	2.631	0.936	0.030	0.049	0.015
18	0.52869432	0.12788550	26.431	2.998	0.932	0.034	0.051	0.017
19	0.53441674	0.14103915	25.755	2.598	0.922	0.035	0.054	0.016
20	0.53019071	0.13203057	25.778	2.420	0.928	0.039	0.053	0.015
21	0.53371058	0.12671600	27.046	2.277	0.935	0.024	0.046	0.012
22	0.52962244	0.12623695	27.149	1.917	0.944	0.021	0.045	0.010
23	0.52973124	0.12460485	27.186	2.470	0.942	0.023	0.046	0.013
24	0.53397520	0.12945393	26.628	2.601	0.931	0.037	0.049	0.015
25	0.53227265	0.12331126	27.082	2.348	0.937	0.027	0.046	0.012
26	0.53025356	0.11574364	26.830	2.828	0.934	0.033	0.048	0.015
27	0.53001351	0.12735652	26.764	3.125	0.932	0.037	0.049	0.017
28	0.53102320	0.12374881	26.786	3.080	0.929	0.042	0.049	0.017
29	0.53122758	0.12207561	26.696	2.454	0.935	0.033	0.048	0.014
30	0.53029629	0.11466275	28.064	2.789	0.935	0.028	0.042	0.013
31	0.52800553	0.12122064	27.255	2.162	0.934	0.023	0.045	0.011
32	0.53150993	0.16787867	25.174	3.211	0.909	0.053	0.059	0.020
33	0.53123533	0.14030680	25.473	2.659	0.915	0.042	0.056	0.016
34	0.53105772	0.13073857	26.021	3.301	0.919	0.048	0.054	0.020
35	0.52800903	0.14060894	25.832	3.238	0.919	0.049	0.055	0.019
36	0.52956124	0.11801414	26.778	2.735	0.935	0.034	0.048	0.015
37	0.52635454	0.13108895	26.480	3.204	0.926	0.044	0.051	0.018
38	0.52917146	0.13162726	25.745	2.826	0.918	0.038	0.054	0.017
39	0.52973983	0.12552711	26.472	2.887	0.931	0.035	0.050	0.016
40	0.52815351	0.12085042	26.770	3.141	0.932	0.035	0.049	0.017
41	0.52970863	0.13168346	25.994	3.198	0.916	0.048	0.054	0.019
42	0.52895128	0.11797732	27.703	1.961	0.950	0.020	0.042	0.010
43	0.52896356	0.12079881	27.224	3.018	0.935	0.033	0.046	0.016
44	0.52914743	0.12002583	26.863	2.957	0.926	0.033	0.048	0.016
45	0.52587740	0.12566242	26.358	3.161	0.927	0.042	0.051	0.018
46	0.53001949	0.12574795	25.931	3.251	0.920	0.045	0.054	0.019
47	0.52862878	0.12358026	26.572	3.364	0.928	0.042	0.051	0.019
48	0.52573468	0.13929969	25.476	3.730	0.911	0.053	0.058	0.023
49	0.53008001	0.13190788	26.234	2.285	0.931	0.028	0.050	0.013
50	0.52927573	0.12909097	25.939	3.358	0.918	0.046	0.054	0.020
51	0.52858671	0.13822080	26.009	3.467	0.918	0.049	0.054	0.020
52	0.52743268	0.11137278	27.344	3.439	0.935	0.037	0.046	0.018
53	0.52714253	0.12612113	26.495	3.632	0.926	0.044	0.051	0.020
54	0.52582136	0.12396742	27.005	3.010	0.936	0.034	0.047	0.016
55	0.52900578	0.12086085	27.141	2.508	0.940	0.025	0.046	0.013
56	0.52496593	0.12681206	26.728	3.215	0.927	0.032	0.049	0.017
57	0.52933413	0.12710565	26.343	3.475	0.923	0.043	0.052	0.019
58	0.52717430	0.12338280	26.316	3.717	0.920	0.051	0.053	0.021
59	0.52636870	0.13437178	25.828	3.715	0.913	0.057	0.056	0.023
60	0.52832713	0.11763579	27.010	2.143	0.942	0.022	0.046	0.011
61	0.52882673	0.12708743	26.317	3.202	0.924	0.038	0.052	0.018
62	0.52675093	0.12103433	27.181	3.344	0.934	0.038	0.047	0.018
63	0.52755295	0.12112471	26.605	3.619	0.927	0.044	0.051	0.020
64	0.52775892	0.11885761	26.476	3.423	0.927	0.045	0.051	0.019
65	0.52550759	0.11935803	26.692	3.104	0.932	0.037	0.049	0.017
66	0.52786051	0.12225579	26.259	3.258	0.924	0.042	0.052	0.019
67	0.52630715	0.11766653	26.327	3.412	0.923	0.046	0.052	0.020
68	0.52452971	0.11464516	26.669	3.605	0.929	0.044	0.050	0.020
69	0.52597768	0.12698608	26.323	3.683	0.923	0.047	0.053	0.021
70	0.52519334	0.12486887	26.597	3.548	0.926	0.047	0.051	0.020
71	0.52631809	0.11583149	26.768	2.839	0.937	0.033	0.048	0.015
72	0.52763816	0.12417519	25.752	3.405	0.917	0.047	0.055	0.020
73	0.52595312	0.12062190	26.799	3.380	0.933	0.038	0.049	0.018
74	0.52656468	0.12399431	26.034	3.524	0.920	0.048	0.054	0.021
75	0.52585192	0.12175992	26.448	3.356	0.927	0.045	0.051	0.019
76	0.52220051	0.12358930	26.458	3.427	0.927	0.044	0.051	0.019
77	0.52579123	0.12793065	25.922	3.548	0.919	0.049	0.055	0.021
78	0.52525789	0.12017128	26.526	3.477	0.926	0.044	0.051	0.020
79	0.52636159	0.11537166	26.631	3.293	0.932	0.038	0.050	0.018
80	0.52312645	0.12816040	26.008	3.682	0.919	0.049	0.054	0.021
81	0.52470640	0.11514712	26.785	3.404	0.929	0.040	0.049	0.019
