ImageName, PSNR, SSIM, MSE
phantomFrame000,34.1728,0.9159,11.533569
phantomFrame001,33.8921,0.9081,10.772400
phantomFrame002,33.2741,0.9073,13.268494
phantomFrame003,33.5878,0.9151,13.636292
phantomFrame004,32.7038,0.9080,16.468384
phantomFrame005,31.5299,0.8834,18.405396
phantomFrame006,32.1885,0.8883,18.550598
phantomFrame007,31.1358,0.8631,21.139282
phantomFrame008,31.4864,0.8849,20.818909
phantomFrame009,31.2254,0.8615,22.163574
phantomFrame010,31.1192,0.8596,23.377686
phantomFrame011,30.1720,0.8482,24.750427
phantomFrame012,29.6297,0.7772,29.968689
phantomFrame013,27.8755,0.7559,32.227051
phantomFrame014,27.8906,0.8258,29.359375
phantomFrame015,27.1103,0.7395,34.784668
phantomFrame016,26.8366,0.7448,34.483459
phantomFrame017,26.9462,0.7455,34.686340
phantomFrame018,26.9007,0.7573,34.992615
phantomFrame019,26.8699,0.7268,36.185974
phantomFrame020,27.0224,0.7341,36.980591
phantomFrame021,27.2480,0.7607,35.086670
phantomFrame022,27.5507,0.6941,38.119568
phantomFrame023,28.6323,0.7169,36.469299
phantomFrame024,28.8922,0.7649,33.153198
phantomFrame025,29.1816,0.7825,32.853394
phantomFrame026,28.9014,0.7470,34.757812
phantomFrame027,28.7778,0.7334,33.939209
phantomFrame028,29.6504,0.7852,32.193970
phantomFrame029,29.5337,0.7921,31.504639
phantomFrame030,29.0632,0.7672,32.007935
phantomFrame031,29.3688,0.7600,32.930603
phantomFrame032,29.8612,0.7991,28.964111
phantomFrame033,29.9310,0.7950,28.487488
phantomFrame034,30.1137,0.7788,30.141052
phantomFrame035,29.4613,0.7659,30.987549
phantomFrame036,30.0329,0.8037,27.237244
phantomFrame037,30.8887,0.8302,25.929321
phantomFrame038,29.6068,0.7489,30.656189
phantomFrame039,29.9571,0.7982,28.967590
phantomFrame040,31.2262,0.8469,23.217163
phantomFrame041,31.2147,0.8616,22.504028
phantomFrame042,31.8189,0.8703,20.852783
phantomFrame043,31.8469,0.8810,20.203125
phantomFrame044,31.3570,0.8500,21.700623
phantomFrame045,31.1946,0.8687,19.434204
phantomFrame046,32.9569,0.8997,16.165039
phantomFrame047,33.0968,0.9126,14.308716
phantomFrame048,33.2528,0.9086,13.387634
phantomFrame049,33.5731,0.9110,11.920349
