ImageName, PSNR, SSIM, MSE
phantomFrame000,27.9107,0.9176,16.839539
phantomFrame001,25.7271,0.8937,18.912354
phantomFrame002,24.9052,0.8790,20.665283
phantomFrame003,24.6504,0.8706,22.225281
phantomFrame004,25.0060,0.8742,24.470459
phantomFrame005,25.3760,0.8723,24.714966
phantomFrame006,25.6575,0.8678,27.817932
phantomFrame007,25.2418,0.8699,27.491394
phantomFrame008,25.1971,0.8745,27.158203
phantomFrame009,25.2459,0.8682,27.433350
phantomFrame010,25.8689,0.8734,26.995972
phantomFrame011,27.4213,0.8809,27.638977
phantomFrame012,28.8207,0.8882,24.609070
phantomFrame013,28.8527,0.8879,23.498230
phantomFrame014,29.0456,0.9013,22.054382
phantomFrame015,28.7522,0.8899,22.731018
phantomFrame016,28.9190,0.9050,20.293396
phantomFrame017,28.2146,0.8978,20.791199
phantomFrame018,27.5730,0.8996,20.407043
phantomFrame019,26.5074,0.8899,21.309509
phantomFrame020,26.0499,0.8846,21.827942
phantomFrame021,25.4286,0.8838,21.676208
phantomFrame022,24.3187,0.8616,22.272583
phantomFrame023,25.3191,0.8848,20.905090
phantomFrame024,25.1121,0.8878,19.075623
