ImageName, PSNR, SSIM, MSE
phantomFrame000,30.7620,0.8566,10.514282
phantomFrame001,30.0280,0.8383,11.793884
phantomFrame002,29.6208,0.8275,12.316772
phantomFrame003,29.6056,0.8305,13.299561
phantomFrame004,28.9005,0.8242,13.852051
phantomFrame005,28.9374,0.8166,15.174805
phantomFrame006,28.8986,0.8144,15.529968
phantomFrame007,28.6714,0.7920,16.811707
phantomFrame008,28.2507,0.7788,16.933167
phantomFrame009,28.1354,0.7735,18.393127
phantomFrame010,27.8752,0.7932,19.141235
phantomFrame011,27.9103,0.7657,19.725220
phantomFrame012,27.7109,0.7525,20.337891
phantomFrame013,27.6815,0.7589,20.304810
phantomFrame014,27.0753,0.7170,22.401245
phantomFrame015,27.3825,0.7029,23.163330
phantomFrame016,26.4320,0.7012,24.727783
phantomFrame017,27.3069,0.7165,22.843018
phantomFrame018,26.6530,0.6657,25.828918
phantomFrame019,27.0250,0.7017,24.043701
phantomFrame020,26.9185,0.6781,25.951111
phantomFrame021,26.2091,0.6739,26.503113
phantomFrame022,26.9475,0.6922,26.272827
phantomFrame023,26.6044,0.7046,27.834717
phantomFrame024,26.1782,0.6686,29.501648
phantomFrame025,25.7517,0.6656,29.978821
phantomFrame026,24.8089,0.6681,29.409546
phantomFrame027,24.6638,0.6767,30.085876
phantomFrame028,24.3072,0.6656,30.969849
phantomFrame029,24.1678,0.6375,33.773926
phantomFrame030,23.6880,0.6415,34.241638
phantomFrame031,23.9151,0.6432,32.496460
phantomFrame032,23.7286,0.6231,34.686829
phantomFrame033,23.8499,0.6279,35.128784
phantomFrame034,23.5681,0.6565,34.157654
phantomFrame035,23.7647,0.6761,33.138916
phantomFrame036,23.4788,0.6266,35.958313
phantomFrame037,23.5872,0.6408,34.493042
phantomFrame038,23.4803,0.6408,34.982422
phantomFrame039,23.3934,0.6297,36.003784
phantomFrame040,23.8364,0.6626,33.666077
phantomFrame041,23.7855,0.6522,34.821594
phantomFrame042,23.8840,0.6221,35.722961
phantomFrame043,24.1520,0.6310,35.590027
phantomFrame044,24.6411,0.6388,35.075623
phantomFrame045,25.3680,0.6577,33.719727
phantomFrame046,25.4838,0.6404,34.323914
phantomFrame047,25.5337,0.6554,33.269836
phantomFrame048,25.6650,0.6552,33.841248
phantomFrame049,25.2592,0.6626,33.651184
phantomFrame050,25.6454,0.6587,33.154846
phantomFrame051,25.5545,0.6675,33.040649
phantomFrame052,25.6126,0.6633,31.371704
phantomFrame053,25.5004,0.6654,33.341309
phantomFrame054,25.5477,0.6515,33.027039
phantomFrame055,25.5461,0.6634,31.673157
phantomFrame056,25.3000,0.6636,32.262390
phantomFrame057,25.3963,0.6706,30.957703
phantomFrame058,25.7325,0.6717,31.963867
phantomFrame059,25.2442,0.6594,31.478577
phantomFrame060,26.0818,0.6818,30.599182
phantomFrame061,25.6763,0.6394,32.145264
phantomFrame062,25.9838,0.6554,30.741028
phantomFrame063,26.0635,0.7162,27.996948
phantomFrame064,25.7707,0.6689,29.486816
phantomFrame065,25.7713,0.6665,29.010315
phantomFrame066,26.2182,0.7044,28.222839
phantomFrame067,26.1607,0.6820,27.199524
phantomFrame068,26.1297,0.7032,27.482971
phantomFrame069,26.5649,0.6821,27.538269
phantomFrame070,26.3387,0.6750,27.941040
phantomFrame071,26.3443,0.7025,26.496643
phantomFrame072,26.6754,0.7095,25.856323
phantomFrame073,26.6043,0.7033,26.853638
phantomFrame074,26.4511,0.7091,26.158020
phantomFrame075,26.9176,0.6987,25.085938
phantomFrame076,26.6694,0.6943,25.300171
phantomFrame077,26.5408,0.7302,23.649353
phantomFrame078,26.7765,0.6913,26.123718
phantomFrame079,27.3815,0.7221,23.644714
phantomFrame080,27.2047,0.6961,24.064758
phantomFrame081,27.4143,0.7061,23.562317
phantomFrame082,27.3004,0.7114,23.290466
phantomFrame083,27.0785,0.7044,23.761169
phantomFrame084,27.4216,0.7234,22.191589
phantomFrame085,27.4208,0.7271,22.073792
phantomFrame086,27.5468,0.7621,20.659058
phantomFrame087,27.7223,0.7594,20.316284
phantomFrame088,27.8168,0.7540,20.217285
phantomFrame089,27.6744,0.7633,20.189758
phantomFrame090,28.0624,0.7724,19.680359
phantomFrame091,28.6742,0.7996,18.036255
phantomFrame092,28.6664,0.7909,16.710022
phantomFrame093,28.6331,0.7943,17.374084
phantomFrame094,28.6646,0.8227,15.903625
phantomFrame095,28.7727,0.8243,15.354675
phantomFrame096,28.4626,0.7915,15.175964
phantomFrame097,28.5972,0.8199,13.754517
phantomFrame098,28.5609,0.8233,14.056152
phantomFrame099,29.8033,0.8461,12.584229
phantomFrame100,29.5288,0.8425,12.383362
phantomFrame101,29.1321,0.8346,11.705444
phantomFrame102,31.1265,0.7994,13.308838
