ImageName, PSNR, SSIM, MSE
L192_frame003,33.2250,0.9044,23.320320
L192_frame004,33.4465,0.9072,23.066639
L192_frame005,32.4940,0.9078,23.669792
L192_frame006,33.1613,0.9063,23.736652
L192_frame007,33.1417,0.9126,22.830021
L192_frame008,33.2236,0.9142,22.786469
L192_frame009,33.4717,0.9103,21.943550
L192_frame010,33.2951,0.9123,22.834301
L192_frame011,33.4216,0.9141,22.306812
L192_frame012,32.7863,0.9134,24.237682
L192_frame013,32.2336,0.9139,24.249355
L192_frame014,32.2291,0.9113,24.568863
L192_frame015,32.6200,0.9158,23.609840
L192_frame016,32.9117,0.9188,23.170189
L192_frame017,33.3444,0.9112,21.883339
L192_frame018,32.9650,0.9101,23.391232
L192_frame019,32.8136,0.9118,25.388329
L192_frame020,32.5771,0.9020,25.728176
L192_frame021,32.8791,0.9046,24.553288
L192_frame022,32.6407,0.9032,25.664139
L192_frame023,32.4419,0.9035,25.715786
L192_frame024,32.6735,0.9130,25.545589
L192_frame025,32.3776,0.9118,26.522923
L192_frame026,32.2511,0.9112,26.295734
L192_frame027,31.8844,0.9048,26.964256
L192_frame028,32.3217,0.9090,26.592045
L192_frame029,32.5611,0.9067,25.765709
L192_frame030,33.1787,0.9073,23.994358
L192_frame031,33.2199,0.9127,23.630711
L192_frame032,33.2261,0.9161,23.448372
L192_frame033,33.0592,0.9230,23.216686
L192_frame034,32.8952,0.9230,24.356541
L192_frame035,32.9859,0.9275,23.433655
L192_frame036,32.8775,0.9242,24.203815
L192_frame037,33.0662,0.9260,24.549171
L192_frame038,33.3634,0.9203,24.457058
L192_frame039,33.2253,0.9214,23.988041
L192_frame040,33.8698,0.9224,22.129124
L192_frame041,33.5017,0.9182,23.138699
L192_frame042,33.2769,0.9204,23.007660
L192_frame043,33.2369,0.9236,23.397789
L192_frame044,33.2232,0.9226,23.705894
L192_frame045,33.5286,0.9172,22.970963
L192_frame046,33.6921,0.9205,22.316872
L192_frame047,33.5988,0.9196,22.416382
L192_frame048,33.4933,0.9268,23.680359
L192_frame049,34.0038,0.9306,22.571304
L192_frame050,34.0442,0.9264,21.354259
