Epoch	TrainLoss	ValidLoss	PSNR	PSNR_std	SSIM	SSIM_std	NRMSE	NRMSE_std
1	0.06693557	1.37768945	26.153	0.824	0.717	0.025	0.049	0.005
2	0.06630773	1.46296369	25.552	0.895	0.688	0.033	0.053	0.005
3	0.06620755	1.36003450	24.630	1.000	0.659	0.046	0.059	0.007
4	0.06614510	1.38463853	25.466	0.843	0.683	0.034	0.054	0.005
5	0.06614412	1.42227822	24.939	0.920	0.666	0.041	0.057	0.006
6	0.06611081	1.39146885	24.649	0.987	0.659	0.045	0.059	0.007
7	0.06611438	1.44365837	24.740	0.953	0.662	0.044	0.058	0.006
8	0.06609189	1.46927343	24.692	0.949	0.661	0.045	0.059	0.006
9	0.06609302	1.36563510	24.573	1.037	0.655	0.048	0.059	0.007
10	0.06608394	1.47968521	24.054	1.172	0.649	0.056	0.063	0.008
11	0.06606585	1.41869167	24.327	1.038	0.653	0.051	0.061	0.007
12	0.06606470	1.45746509	23.963	1.157	0.649	0.057	0.064	0.008
13	0.06604702	1.49404716	24.117	1.153	0.646	0.056	0.063	0.008
14	0.06605176	1.44535873	24.712	0.997	0.656	0.046	0.059	0.007
15	0.06603569	1.34452187	24.394	1.034	0.655	0.049	0.061	0.007
16	0.06602951	1.40600496	25.197	0.876	0.674	0.039	0.055	0.005
17	0.06602765	1.43403496	24.666	0.962	0.663	0.045	0.059	0.006
18	0.06601445	1.47650553	24.824	0.930	0.666	0.043	0.058	0.006
19	0.06601938	1.40045836	24.527	1.018	0.655	0.048	0.060	0.007
20	0.06600873	1.41315246	24.516	1.034	0.654	0.049	0.060	0.007
21	0.06599714	1.42327848	24.634	0.995	0.658	0.047	0.059	0.007
22	0.06599150	1.42235548	24.547	1.023	0.656	0.048	0.060	0.007
23	0.06598155	1.45963585	24.027	1.155	0.645	0.058	0.063	0.008
24	0.06598944	1.45759992	25.225	0.829	0.677	0.037	0.055	0.005
25	0.06597410	1.41707488	24.156	1.121	0.646	0.056	0.062	0.008
26	0.06598507	1.40731745	24.551	1.016	0.655	0.048	0.060	0.007
27	0.06598203	1.45008762	24.354	1.027	0.652	0.051	0.061	0.007
28	0.06597579	1.41028424	24.575	0.994	0.655	0.048	0.059	0.007
29	0.06598647	1.43636560	24.604	0.962	0.658	0.047	0.059	0.006
30	0.06597726	1.44453441	24.747	0.945	0.660	0.044	0.058	0.006
31	0.06595394	1.45817748	24.273	1.026	0.651	0.052	0.062	0.007
32	0.06596365	1.45941654	24.426	1.049	0.650	0.051	0.061	0.007
33	0.06596082	1.40821371	24.783	0.927	0.663	0.043	0.058	0.006
34	0.06594024	1.50987367	24.418	1.034	0.652	0.050	0.061	0.007
35	0.06595520	1.44104443	24.681	0.956	0.657	0.046	0.059	0.006
36	0.06596214	1.38762680	24.705	0.929	0.660	0.044	0.059	0.006
37	0.06594143	1.45189762	24.252	1.076	0.650	0.053	0.062	0.007
38	0.06596373	1.46967366	24.669	0.966	0.658	0.046	0.059	0.006
39	0.06592795	1.50191800	24.364	1.037	0.650	0.051	0.061	0.007
40	0.06592645	1.44336133	24.144	1.070	0.650	0.054	0.063	0.007
41	0.06591209	1.46014830	24.763	0.952	0.661	0.044	0.058	0.006
42	0.06592812	1.43461950	24.555	0.994	0.655	0.048	0.060	0.007
43	0.06592592	1.41566872	24.587	0.971	0.657	0.047	0.059	0.006
44	0.06590743	1.43080575	24.350	1.032	0.651	0.051	0.061	0.007
45	0.06586634	1.42389967	24.454	1.003	0.653	0.049	0.060	0.007
46	0.06578931	1.44649448	24.231	1.068	0.651	0.053	0.062	0.007
47	0.06578792	1.47070376	24.074	1.128	0.647	0.056	0.063	0.008
48	0.06576259	1.42396932	24.371	1.032	0.652	0.050	0.061	0.007
49	0.06580173	1.40820764	24.540	1.008	0.656	0.047	0.060	0.007
50	0.06576356	1.42382254	24.875	0.924	0.665	0.042	0.057	0.006
51	0.06576714	1.41082133	24.386	1.028	0.652	0.050	0.061	0.007
52	0.06575200	1.45246529	24.673	0.967	0.659	0.045	0.059	0.006
53	0.06575780	1.42884544	24.447	1.005	0.653	0.049	0.060	0.007
54	0.06574801	1.49614706	24.584	0.991	0.658	0.046	0.059	0.007
55	0.06575435	1.45935775	24.213	1.095	0.650	0.053	0.062	0.008
56	0.06575867	1.44650810	24.183	1.070	0.650	0.054	0.062	0.007
57	0.06575436	1.42726761	24.398	1.022	0.653	0.050	0.061	0.007
58	0.06574381	1.45388209	24.229	1.064	0.650	0.053	0.062	0.007
59	0.06572195	1.45041123	24.137	1.117	0.647	0.055	0.063	0.008
60	0.06575247	1.44551477	24.443	1.013	0.653	0.049	0.060	0.007
61	0.06573966	1.44757324	24.557	0.967	0.657	0.046	0.060	0.006
62	0.06571811	1.42956995	24.390	1.012	0.653	0.050	0.061	0.007
63	0.06572058	1.46471332	24.483	1.012	0.654	0.049	0.060	0.007
64	0.06573242	1.42719543	24.257	1.078	0.650	0.053	0.062	0.007
65	0.06572708	1.42049769	24.294	1.065	0.650	0.052	0.061	0.007
66	0.06571853	1.44616276	24.663	0.963	0.658	0.045	0.059	0.006
67	0.06573457	1.46325678	24.367	1.018	0.652	0.050	0.061	0.007
68	0.06570917	1.45857210	24.495	1.005	0.655	0.048	0.060	0.007
69	0.06572865	1.44528484	24.387	1.025	0.653	0.050	0.061	0.007
70	0.06570588	1.42844789	24.399	1.024	0.654	0.050	0.061	0.007
71	0.06571408	1.42346932	24.483	1.005	0.655	0.048	0.060	0.007
72	0.06571374	1.47686130	24.502	1.014	0.654	0.048	0.060	0.007
73	0.06575312	1.44015224	24.362	1.035	0.652	0.051	0.061	0.007
74	0.06572298	1.43580866	24.427	0.994	0.654	0.049	0.060	0.007
75	0.06570677	1.44804619	24.541	0.997	0.655	0.047	0.060	0.007
76	0.06569753	1.44675183	24.121	1.099	0.649	0.055	0.063	0.008
77	0.06568173	1.45540791	24.333	1.030	0.653	0.051	0.061	0.007
78	0.06569058	1.43525639	24.492	0.994	0.655	0.048	0.060	0.007
79	0.06571357	1.45354919	24.456	1.031	0.653	0.049	0.060	0.007
80	0.06571175	1.43410110	24.496	0.997	0.655	0.048	0.060	0.007
81	0.06570756	1.43362131	24.403	1.019	0.654	0.050	0.061	0.007
82	0.06572006	1.43638105	24.375	1.032	0.653	0.050	0.061	0.007
83	0.06568762	1.42653573	24.358	1.035	0.652	0.051	0.061	0.007
84	0.06570776	1.44218671	24.271	1.051	0.651	0.052	0.062	0.007
85	0.06570100	1.44020943	24.380	1.019	0.653	0.050	0.061	0.007
86	0.06568110	1.46448764	24.453	1.002	0.654	0.049	0.060	0.007
87	0.06571504	1.43355802	24.400	1.010	0.653	0.050	0.061	0.007
88	0.06567768	1.45234380	24.373	1.024	0.652	0.050	0.061	0.007
89	0.06568615	1.44477841	24.473	1.001	0.654	0.048	0.060	0.007
90	0.06569241	1.41118598	24.298	1.021	0.652	0.051	0.061	0.007
91	0.06570283	1.45383830	24.402	1.012	0.654	0.049	0.061	0.007
92	0.06568573	1.43346182	24.434	1.026	0.653	0.050	0.060	0.007
93	0.06570952	1.44759210	24.307	1.041	0.651	0.051	0.061	0.007
94	0.06569731	1.45889124	24.232	1.053	0.650	0.053	0.062	0.007
95	0.06566930	1.43839395	24.479	0.985	0.655	0.048	0.060	0.007
96	0.06568329	1.45984457	24.473	0.985	0.655	0.048	0.060	0.007
97	0.06569604	1.45064203	24.403	1.001	0.653	0.049	0.061	0.007
98	0.06567978	1.45013661	24.470	0.987	0.654	0.048	0.060	0.007
99	0.06569228	1.45750325	24.472	0.995	0.655	0.048	0.060	0.007
100	0.06569909	1.43697207	24.522	0.968	0.657	0.047	0.060	0.006
101	0.06570956	1.43451622	24.403	1.009	0.654	0.049	0.061	0.007
102	0.06568233	1.44600202	24.410	1.013	0.653	0.050	0.061	0.007
103	0.06568623	1.45081030	24.435	1.003	0.654	0.049	0.060	0.007
104	0.06568027	1.44791262	24.410	1.000	0.654	0.049	0.061	0.007
105	0.06568744	1.42387965	24.434	1.008	0.654	0.049	0.060	0.007
106	0.06568466	1.45067914	24.385	1.016	0.653	0.050	0.061	0.007
107	0.06568246	1.46015123	24.328	1.043	0.651	0.051	0.061	0.007
108	0.06568674	1.44134463	24.445	1.007	0.654	0.049	0.060	0.007
109	0.06569279	1.43124264	24.406	0.998	0.653	0.049	0.061	0.007
110	0.06567676	1.43908028	24.275	1.038	0.651	0.052	0.062	0.007
111	0.06569641	1.44203083	24.305	1.037	0.651	0.051	0.061	0.007
112	0.06569660	1.43537911	24.408	1.006	0.653	0.049	0.061	0.007
113	0.06569014	1.44014351	24.451	0.988	0.655	0.048	0.060	0.007
114	0.06568907	1.44134511	24.379	1.013	0.653	0.050	0.061	0.007
115	0.06568358	1.43883456	24.288	1.038	0.651	0.052	0.061	0.007
116	0.06565842	1.44682096	24.386	1.000	0.653	0.050	0.061	0.007
117	0.06569491	1.42639596	24.385	1.003	0.653	0.050	0.061	0.007
118	0.06568232	1.43325455	24.434	1.007	0.653	0.049	0.060	0.007
119	0.06567924	1.43652492	24.416	0.993	0.653	0.049	0.061	0.007
120	0.06567655	1.44826453	24.435	0.988	0.654	0.049	0.060	0.007
121	0.06568508	1.43702564	24.506	0.981	0.655	0.048	0.060	0.007
122	0.06567960	1.43101480	24.460	0.987	0.655	0.048	0.060	0.007
123	0.06567901	1.45470546	24.343	1.032	0.652	0.051	0.061	0.007
124	0.06566075	1.44119110	24.490	0.985	0.655	0.048	0.060	0.007
125	0.06569010	1.43605876	24.289	1.031	0.651	0.052	0.061	0.007
126	0.06567773	1.44930174	24.364	1.027	0.652	0.051	0.061	0.007
127	0.06567456	1.43498622	24.390	1.008	0.653	0.050	0.061	0.007
128	0.06565434	1.43903895	24.299	1.033	0.651	0.052	0.061	0.007
129	0.06566567	1.43460777	24.439	0.996	0.654	0.049	0.060	0.007
130	0.06566967	1.44508310	24.375	1.009	0.653	0.050	0.061	0.007
131	0.06565808	1.43735760	24.371	1.008	0.653	0.050	0.061	0.007
132	0.06567061	1.45053443	24.424	1.005	0.653	0.049	0.060	0.007
133	0.06568494	1.44947565	24.311	1.033	0.651	0.051	0.061	0.007
134	0.06570359	1.44327689	24.329	1.030	0.652	0.051	0.061	0.007
