ImageName, PSNR, SSIM, MSE
09_patch09_35_001,31.5708,0.7332,31.664795
09_patch09_36_000,30.0925,0.6901,40.530029
09_patch09_36_001,31.1835,0.7545,31.638916
09_patch09_36_002,30.2693,0.6863,40.865479
09_patch09_36_003,31.0228,0.7400,31.505859
09_patch09_36_004,30.5843,0.6939,40.901367
09_patch09_37_000,30.3158,0.7253,37.527588
09_patch09_37_001,29.4671,0.6973,44.576172
09_patch09_37_002,30.2010,0.7460,37.020996
09_patch09_37_003,28.9507,0.6690,49.233887
09_patch09_37_004,30.2349,0.7418,36.851318
09_patch09_37_005,28.9369,0.6575,46.997314
09_patch09_37_006,30.7818,0.7478,31.812256
09_patch09_38_000,29.9306,0.6907,39.822998
09_patch09_38_001,30.5124,0.7440,35.600830
09_patch09_38_002,29.2962,0.7141,43.276367
09_patch09_38_003,29.6199,0.7527,35.472168
09_patch09_38_004,30.4433,0.6648,42.464600
09_patch09_38_005,29.3636,0.7060,46.350342
09_patch09_38_006,30.0237,0.7495,33.983398
09_patch09_38_007,30.3713,0.6430,43.571045
09_patch09_38_008,29.2319,0.6682,46.105957
09_patch09_38_009,30.5914,0.7401,32.934570
09_patch09_38_010,30.6377,0.7128,31.957520
09_patch09_38_011,30.1324,0.6857,42.947998
09_patch09_39_000,28.5404,0.6193,50.874756
09_patch09_39_001,29.3967,0.6121,47.964844
09_patch09_39_002,29.1565,0.6593,45.839111
09_patch09_39_003,30.5704,0.7440,37.334473
09_patch09_39_004,28.7826,0.6979,48.127197
09_patch09_39_005,29.2168,0.7311,41.625488
09_patch09_39_006,29.7469,0.6510,44.239014
09_patch09_39_007,28.4072,0.6877,49.458984
09_patch09_39_008,29.5005,0.7245,40.825439
09_patch09_39_009,28.3113,0.6638,49.741943
09_patch09_39_010,29.6375,0.7401,33.498291
09_patch09_39_011,30.6781,0.7230,35.000488
09_patch09_39_012,30.7379,0.7325,33.052246
09_patch09_39_013,29.5913,0.6618,44.315674
09_patch09_40_000,29.2516,0.6085,48.879395
09_patch09_40_001,29.5245,0.6164,45.424561
09_patch09_40_002,29.6470,0.6243,45.593262
09_patch09_40_003,29.6317,0.6537,44.654785
09_patch09_40_004,29.7997,0.6402,44.531982
09_patch09_40_005,29.2176,0.6619,47.735840
09_patch09_40_006,28.5276,0.6445,49.956543
09_patch09_40_007,28.3331,0.6290,51.510498
09_patch09_40_008,28.6219,0.6161,50.120605
09_patch09_40_009,29.1624,0.6541,46.045166
09_patch09_40_010,29.6481,0.6279,45.012451
09_patch09_40_011,29.5465,0.6780,43.869385
09_patch09_40_012,30.6804,0.7486,33.783447
09_patch09_40_013,28.4667,0.6933,47.245605
09_patch09_40_014,29.6595,0.7490,37.265869
09_patch09_40_015,28.0729,0.6934,49.841553
09_patch09_40_016,29.8500,0.7514,37.310791
09_patch09_40_017,29.6080,0.6586,46.605469
09_patch09_40_018,28.0785,0.7042,50.836914
09_patch09_40_019,30.6692,0.7822,34.051025
09_patch09_40_020,29.9038,0.7037,40.544189
09_patch09_40_021,30.4007,0.7349,34.418457
09_patch09_40_022,31.0959,0.7463,32.148438
09_patch09_40_023,29.8395,0.6677,45.160400
09_patch09_40_024,31.6594,0.7605,29.625488
09_patch09_41_000,29.6206,0.6890,38.210449
09_patch09_41_001,28.2559,0.6441,46.974121
09_patch09_41_002,29.1672,0.6248,48.019531
09_patch09_41_003,27.9594,0.5884,54.087646
09_patch09_41_004,28.3176,0.6327,50.603027
09_patch09_41_005,29.1601,0.6461,49.085449
09_patch09_41_006,29.6313,0.6670,46.162109
09_patch09_41_007,29.6438,0.6557,45.208252
09_patch09_41_008,28.6460,0.5855,50.689697
09_patch09_41_009,28.0445,0.6101,51.507812
09_patch09_41_010,27.6574,0.6434,53.705322
09_patch09_41_011,28.2496,0.6469,55.114014
09_patch09_41_012,28.4976,0.6148,53.589111
09_patch09_41_013,29.0648,0.6299,47.650146
09_patch09_41_014,29.6919,0.6571,42.305176
09_patch09_41_015,29.8593,0.7151,40.790771
09_patch09_41_016,29.9720,0.7267,40.070801
09_patch09_41_017,29.7330,0.6850,43.022949
09_patch09_41_018,29.8877,0.6655,41.979004
09_patch09_41_019,29.1765,0.7016,44.164795
