Scan,Image_name, PSNR, SSIM, MSE
6,0,21.8546,0.3659,83.564209
6,1,20.3309,0.3361,90.415771
6,2,23.5047,0.4230,84.393555
6,3,23.3406,0.4109,73.187500
6,4,25.5261,0.4380,78.417725
6,5,25.6002,0.4764,66.835205
6,6,18.8951,0.4189,91.132812
6,7,26.2891,0.4610,72.130127
6,8,21.6538,0.3841,86.820801
6,9,21.1952,0.3426,81.937012
6,10,25.9265,0.4973,72.187256
6,11,19.4800,0.4043,87.896973
6,12,23.0752,0.3996,79.177734
6,13,22.8397,0.3784,84.209473
6,14,26.9620,0.4932,66.132568
6,15,21.2539,0.3150,81.621826
6,16,26.4163,0.4956,66.967285
6,17,23.8932,0.4232,78.374512
6,18,24.5330,0.4364,73.348389
6,19,24.4238,0.4301,72.803711
6,20,25.4709,0.4531,72.748047
6,21,23.8128,0.4068,74.648926
6,22,22.5258,0.3758,81.555908
6,23,21.0944,0.3514,83.966797
6,24,21.2835,0.3309,82.434326
6,25,20.8761,0.3724,84.590576
6,26,21.8238,0.3812,90.327148
6,27,25.6769,0.4589,72.761230
6,28,26.6014,0.4931,66.337158
6,29,22.3596,0.3507,76.055420
6,30,24.0287,0.4060,73.663818
6,31,21.9180,0.3667,82.037354
6,32,23.7278,0.4106,77.048584
6,33,23.4932,0.4122,70.411865
6,34,19.5233,0.3391,86.748047
6,35,25.9938,0.4542,73.693848
6,36,22.9535,0.3872,75.714111
6,37,20.7178,0.3652,81.190430
6,38,25.6002,0.4764,66.835205
6,39,24.6952,0.4379,73.763184
6,40,25.1400,0.4383,73.856201
6,41,24.8490,0.4578,71.091553
6,42,22.4669,0.3842,87.273926
6,43,20.9627,0.3873,87.469482
6,44,25.9509,0.4656,68.128662
6,45,22.0009,0.3651,88.010498
6,46,21.9438,0.3654,84.995117
6,47,21.9089,0.3499,80.102295
6,48,21.3955,0.3573,85.490723
6,49,21.7727,0.3857,81.260498
6,50,23.1257,0.3989,81.286133
6,51,22.4854,0.3813,82.391357
6,52,22.1161,0.3330,81.019043
6,53,22.7179,0.3903,78.328613
6,54,23.2665,0.3957,70.185547
6,55,24.2636,0.4305,68.624512
6,56,22.7127,0.3798,71.683105
6,57,22.4587,0.3736,83.843506
6,58,21.3081,0.3535,80.200684
6,59,17.7613,0.4082,97.736816
6,60,26.1983,0.4806,69.734375
6,61,22.1530,0.3716,86.518066
6,62,24.4317,0.4300,77.246826
6,63,26.4320,0.4756,74.681396
6,64,24.0332,0.4242,75.833740
6,65,22.1725,0.3977,89.805908
6,66,23.8080,0.4158,76.695312
6,67,20.0171,0.3014,86.821289
6,68,22.4407,0.3630,87.813477
6,69,20.8705,0.3295,86.396484
6,70,23.4715,0.4012,74.616455
6,71,23.7645,0.3997,72.170654
6,72,20.5544,0.3523,81.384277
6,73,24.2692,0.4277,69.808350
6,74,21.5950,0.3895,87.758545
6,75,21.0743,0.3375,82.250244
6,76,20.6364,0.3334,85.809570
6,77,20.8676,0.3818,86.754639
6,78,24.2211,0.4373,72.020508
6,79,24.2191,0.4145,80.072998
6,80,26.6020,0.4958,66.194580
6,81,25.2710,0.4525,70.999268
6,82,21.9968,0.3581,75.957764
6,83,23.4503,0.4081,83.548340
6,84,27.1482,0.5245,63.451172
6,85,22.9307,0.3747,78.079346
6,86,20.1243,0.3570,84.899414
6,87,22.1711,0.3777,80.121826
6,88,24.0809,0.4016,77.842285
6,89,22.0779,0.3492,82.238281
6,90,24.1404,0.4210,74.384277
6,91,24.0585,0.4121,78.280029
6,92,24.3983,0.4357,76.744629
6,93,21.9079,0.3631,75.072754
6,94,22.1330,0.3609,78.530518
6,95,19.8845,0.3416,86.895752
6,96,24.0636,0.4173,74.733643
6,97,22.0827,0.3833,84.666748
6,98,19.1602,0.3749,90.537109
6,99,22.9401,0.3869,78.051514
6,100,23.3951,0.3867,87.122070
6,101,22.7037,0.3645,85.779541
6,102,21.9348,0.3476,87.670654
6,103,21.5496,0.3738,83.741211
6,104,21.0387,0.3347,82.809082
6,105,24.3401,0.4085,73.558105
6,106,24.4238,0.4301,72.803711
6,107,25.6356,0.4699,65.504639
6,108,22.7897,0.3953,77.444580
6,109,23.1716,0.3767,81.395996
6,110,24.9224,0.4249,78.269531
6,111,25.5249,0.4637,72.028320
6,112,21.5591,0.3817,82.185303
6,113,22.1758,0.3880,81.379395
6,114,19.1581,0.4088,93.788818
6,115,24.2690,0.4316,76.070801
6,116,24.0528,0.4107,74.239014
6,117,26.6530,0.4873,68.032715
6,118,25.4477,0.4781,71.986816
6,119,24.5194,0.4508,71.689941
6,120,24.3457,0.4252,77.438721
6,121,21.1963,0.3268,79.750488
6,122,23.6603,0.3868,80.993408
6,123,22.2332,0.3785,76.080811
6,124,20.0989,0.3485,83.108154
6,125,24.1832,0.4029,82.239014
6,126,21.0391,0.3864,82.005371
6,127,24.2310,0.4056,69.709229
6,128,21.1685,0.4064,90.669678
6,129,20.7606,0.3323,83.537842
6,130,26.2033,0.5117,68.492188
