Scan,Image_name, PSNR, SSIM, MSE
0,phantom,17.7903,0.0739,56.641113
0,phantom,17.7660,0.0892,58.597534
0,phantom,17.6239,0.0938,60.219238
0,phantom,17.6753,0.1009,61.212830
0,phantom,17.6397,0.1047,61.092712
0,phantom,17.4653,0.1083,62.828430
0,phantom,17.4365,0.1148,64.432556
0,phantom,17.3083,0.1187,64.377014
0,phantom,17.4262,0.1272,64.613953
0,phantom,17.4444,0.1300,65.996338
0,phantom,17.3267,0.1332,66.819458
0,phantom,17.3321,0.1372,67.272339
0,phantom,17.3962,0.1410,66.529297
0,phantom,17.3737,0.1451,68.879761
0,phantom,17.1770,0.1470,68.924377
0,phantom,17.3094,0.1530,70.077148
0,phantom,17.1342,0.1528,70.652344
0,phantom,17.2170,0.1575,69.293091
0,phantom,17.0746,0.1578,71.910461
0,phantom,17.1873,0.1628,71.855591
0,phantom,17.0703,0.1639,72.863770
0,phantom,17.0697,0.1657,73.481628
0,phantom,17.0061,0.1678,73.328430
0,phantom,17.0865,0.1738,73.261780
0,phantom,16.9602,0.1762,75.422058
0,phantom,17.0460,0.1838,74.590149
0,phantom,17.1277,0.1909,74.830994
0,phantom,17.1322,0.1913,75.661377
0,phantom,17.0966,0.1980,76.970154
0,phantom,16.9774,0.2000,77.331177
0,phantom,17.0462,0.2037,77.520081
0,phantom,17.1240,0.2070,76.703735
0,phantom,17.0430,0.2096,77.848999
0,phantom,17.0185,0.2096,78.105896
0,phantom,17.0564,0.2124,77.585388
0,phantom,16.9652,0.2122,79.078613
0,phantom,17.0031,0.2131,79.164673
0,phantom,16.8979,0.2133,78.390198
0,phantom,17.0101,0.2157,79.773376
0,phantom,16.9362,0.2141,79.081360
0,phantom,16.9595,0.2144,79.317871
0,phantom,16.9900,0.2144,79.529358
0,phantom,16.9023,0.2123,79.988037
0,phantom,16.8339,0.2112,80.093933
0,phantom,16.8819,0.2075,79.834412
0,phantom,16.8269,0.2054,80.673645
0,phantom,16.8597,0.2005,79.812073
0,phantom,16.8923,0.2014,79.756531
0,phantom,16.7590,0.1972,79.171814
0,phantom,16.8184,0.1954,79.999878
0,phantom,16.8139,0.1950,80.833740
0,phantom,16.9048,0.1971,80.597595
0,phantom,16.9237,0.1959,79.576782
0,phantom,16.8152,0.1966,79.953735
0,phantom,16.7759,0.1942,80.751160
0,phantom,16.8719,0.1940,80.087524
0,phantom,16.8627,0.1958,79.209961
0,phantom,16.7613,0.1937,81.020508
0,phantom,16.9149,0.1950,79.721924
0,phantom,16.9146,0.1926,79.781189
0,phantom,16.9889,0.1942,79.302612
0,phantom,16.8615,0.1912,79.436157
0,phantom,16.8861,0.1893,79.541443
0,phantom,16.9078,0.1886,79.737122
0,phantom,16.9402,0.1868,78.897339
0,phantom,16.9893,0.1871,78.826721
0,phantom,16.9428,0.1843,78.990967
0,phantom,16.8940,0.1809,78.597473
0,phantom,16.9693,0.1797,78.059448
0,phantom,16.9444,0.1776,78.493958
0,phantom,16.9568,0.1760,77.526733
0,phantom,17.0057,0.1767,77.207397
0,phantom,17.0585,0.1756,76.705200
0,phantom,16.9997,0.1723,76.685791
0,phantom,17.0190,0.1721,75.967163
0,phantom,17.0697,0.1712,76.107849
0,phantom,17.0514,0.1686,75.527893
0,phantom,17.1002,0.1663,75.151001
0,phantom,17.0317,0.1629,74.440735
0,phantom,17.0836,0.1624,73.893555
0,phantom,17.0981,0.1601,73.336731
0,phantom,17.1094,0.1569,72.897095
0,phantom,17.1781,0.1558,72.734863
0,phantom,17.1267,0.1533,72.375427
0,phantom,17.1430,0.1516,72.524353
0,phantom,17.1585,0.1496,70.614319
0,phantom,17.3528,0.1489,69.827332
0,phantom,17.2720,0.1479,69.959106
0,phantom,17.2771,0.1444,69.635498
0,phantom,17.1668,0.1401,68.122620
0,phantom,17.2746,0.1375,68.132751
0,phantom,17.3299,0.1334,67.325562
0,phantom,17.3118,0.1333,66.357178
0,phantom,17.3786,0.1279,65.937073
0,phantom,17.4447,0.1232,65.143311
0,phantom,17.5418,0.1190,64.214111
0,phantom,17.5547,0.1145,62.437744
0,phantom,17.5288,0.1093,62.282349
0,phantom,17.6009,0.1064,62.212463
0,phantom,17.5952,0.1012,60.869873
0,phantom,17.5721,0.0948,60.717285
0,phantom,17.6295,0.0905,60.013184
