Scan,Image_name, PSNR, SSIM, MSE
0,phantom,34.4476,0.8008,17.351868
0,phantom,34.3974,0.7848,17.795044
0,phantom,34.0116,0.7873,18.348877
0,phantom,33.3786,0.7998,19.618835
0,phantom,33.6084,0.7907,19.361023
0,phantom,33.3476,0.7755,21.957764
0,phantom,33.8097,0.7808,21.046692
0,phantom,33.3214,0.7668,21.108582
0,phantom,33.5979,0.7769,21.867188
0,phantom,33.5615,0.7704,21.090088
0,phantom,33.0692,0.7651,23.371765
0,phantom,32.9864,0.7594,23.972900
0,phantom,32.8113,0.7583,25.334045
0,phantom,33.1737,0.7786,25.062073
0,phantom,32.6035,0.7589,26.705322
0,phantom,32.3063,0.7437,26.718811
0,phantom,32.7873,0.7558,25.819580
0,phantom,32.5823,0.7630,26.770508
0,phantom,32.4255,0.7484,28.011414
0,phantom,32.2901,0.7358,28.204834
0,phantom,31.8974,0.7255,31.086792
0,phantom,32.3009,0.7408,29.328125
0,phantom,31.8150,0.7323,31.610291
0,phantom,32.1135,0.7506,30.579468
0,phantom,31.0644,0.7454,29.922241
0,phantom,31.4248,0.7627,27.869202
0,phantom,31.4382,0.7560,30.225037
0,phantom,30.6666,0.7263,34.835022
0,phantom,30.6604,0.7400,33.180603
0,phantom,30.9349,0.7384,30.665222
0,phantom,30.7222,0.7502,32.376038
0,phantom,30.3804,0.7343,36.118774
0,phantom,30.4327,0.7478,34.015320
0,phantom,30.4806,0.7401,36.619507
0,phantom,30.5715,0.7454,36.834961
0,phantom,30.7012,0.7348,35.220398
0,phantom,30.4100,0.7368,34.995850
0,phantom,30.7386,0.7474,33.261719
0,phantom,30.5559,0.7510,36.368958
0,phantom,30.8574,0.7464,34.172424
0,phantom,30.8879,0.7347,36.048706
0,phantom,30.5968,0.7329,37.847473
0,phantom,30.8095,0.7369,35.733154
0,phantom,31.2876,0.7652,33.778687
0,phantom,31.7681,0.7586,32.122559
0,phantom,31.3009,0.7362,36.912476
0,phantom,31.0229,0.7222,39.832825
0,phantom,31.4750,0.7523,36.175171
0,phantom,31.8828,0.7496,32.728027
0,phantom,32.2693,0.7550,31.499023
0,phantom,31.9738,0.7659,31.901367
0,phantom,31.8310,0.7599,31.843567
0,phantom,31.6060,0.7479,36.064575
0,phantom,31.8670,0.7490,33.803467
0,phantom,31.4807,0.7384,35.207458
0,phantom,31.8802,0.7508,33.238281
0,phantom,31.8071,0.7508,33.187988
0,phantom,31.3841,0.7410,36.841492
0,phantom,31.3849,0.7224,38.473511
0,phantom,31.3218,0.7308,37.369141
0,phantom,31.9561,0.7599,32.194824
0,phantom,31.6992,0.7510,33.907715
0,phantom,31.8269,0.7437,33.289978
0,phantom,31.8220,0.7522,33.323059
0,phantom,31.9440,0.7593,30.185486
0,phantom,31.8930,0.7348,32.004700
0,phantom,31.6778,0.7300,34.187927
0,phantom,31.4386,0.7273,32.564209
0,phantom,31.9667,0.7366,30.155823
0,phantom,32.0252,0.7372,32.868530
0,phantom,31.8757,0.7378,32.281250
0,phantom,31.8342,0.7305,33.484436
0,phantom,31.8848,0.7367,31.224365
0,phantom,31.7408,0.7463,31.129822
0,phantom,31.6710,0.7195,33.756714
0,phantom,31.9073,0.7145,33.366699
0,phantom,32.5024,0.7511,29.108398
0,phantom,31.7554,0.7269,33.811646
0,phantom,32.2449,0.7284,31.778748
0,phantom,32.0105,0.7272,30.726135
0,phantom,31.9403,0.7134,31.486511
0,phantom,32.3786,0.7440,29.446228
0,phantom,31.6095,0.7335,32.372375
0,phantom,31.9270,0.7266,31.613953
0,phantom,32.4415,0.7459,27.250000
0,phantom,32.1541,0.7317,28.035461
0,phantom,32.3367,0.7574,27.045593
0,phantom,33.3280,0.7702,23.140808
0,phantom,33.1469,0.7582,24.146179
0,phantom,32.9769,0.7560,23.685364
0,phantom,32.7565,0.7566,24.516235
0,phantom,32.5164,0.7358,25.490845
0,phantom,33.2940,0.7627,21.471802
0,phantom,33.5034,0.7785,21.132141
0,phantom,33.4225,0.7683,21.474609
0,phantom,33.2312,0.7714,20.681335
0,phantom,33.7049,0.7768,19.457214
0,phantom,34.7354,0.8100,15.745239
0,phantom,34.5544,0.7947,16.925110
0,phantom,34.4910,0.8069,16.400757
