Scan,Image_name, PSNR, SSIM, MSE
10,0,23.9483,0.4210,76.031982
10,1,21.9848,0.3761,79.471680
10,2,22.5580,0.3918,80.936279
10,3,23.9649,0.4317,74.846436
10,4,20.7640,0.4018,88.299805
10,5,23.6448,0.4168,74.305420
10,6,23.1523,0.4604,78.356689
10,7,24.9170,0.4685,66.906494
10,8,21.7300,0.3625,78.285645
10,9,21.2302,0.4109,81.156982
10,10,22.8136,0.4136,80.505127
10,11,22.0353,0.4466,83.333740
10,12,23.7718,0.3902,73.649658
10,13,20.9934,0.3960,85.427979
10,14,24.7290,0.4534,73.618408
10,15,25.1707,0.4510,70.638428
10,16,24.6418,0.4732,72.867432
10,17,21.8920,0.4291,84.924805
10,18,23.7078,0.4010,75.574951
10,19,22.0021,0.4547,83.209229
10,20,24.4560,0.4561,73.566406
10,21,22.3394,0.4106,82.315186
10,22,24.8699,0.4444,67.504150
10,23,22.3147,0.4145,82.105713
10,24,22.1062,0.4568,82.873047
10,25,21.5621,0.3862,84.428711
10,26,23.0226,0.4005,74.833496
10,27,24.2520,0.4511,72.714844
10,28,20.9934,0.3960,85.427979
10,29,24.3052,0.4053,72.550049
10,30,20.8694,0.3635,87.347168
10,31,22.5400,0.4203,80.180908
10,32,25.4091,0.4647,66.704346
10,33,21.4374,0.3433,82.898926
10,34,24.8740,0.4794,69.178223
10,35,24.8023,0.4784,70.389893
10,36,25.6013,0.4709,67.414551
10,37,22.3418,0.3899,79.857178
10,38,23.5738,0.4619,75.813721
10,39,24.9725,0.4427,69.560547
10,40,24.2013,0.4447,73.958984
10,41,21.4261,0.3791,79.237793
10,42,27.1216,0.5289,61.471680
10,43,21.3774,0.3678,83.522949
10,44,22.9215,0.3882,77.844727
10,45,22.1577,0.3904,82.520996
10,46,24.8433,0.4469,70.743164
10,47,20.4054,0.4342,87.541992
10,48,20.9922,0.3864,81.060059
10,49,21.6348,0.3931,81.956543
10,50,23.3793,0.4387,78.268799
10,51,22.8093,0.4633,78.716553
10,52,20.6426,0.4353,87.634277
10,53,22.9430,0.4873,81.078369
10,54,22.7695,0.4108,75.349121
10,55,21.2911,0.3898,83.466309
10,56,22.2459,0.4728,84.441406
10,57,23.1171,0.4460,80.416748
10,58,24.4696,0.4685,72.462402
10,59,25.0765,0.4547,72.535156
10,60,22.2853,0.4092,82.691895
10,61,22.7517,0.4912,80.133789
10,62,23.6908,0.4036,75.470703
10,63,22.3981,0.4091,78.715820
10,64,21.1606,0.4226,86.453369
10,65,25.2224,0.4652,66.236328
10,66,24.2840,0.4257,68.668945
10,67,21.8299,0.3978,83.728516
10,68,25.1801,0.4591,70.521973
10,69,23.9692,0.4419,73.271973
10,70,19.0541,0.3768,93.614990
10,71,21.4172,0.3558,81.948975
10,72,21.3599,0.3759,82.745605
10,73,20.9395,0.3806,84.691162
10,74,23.1755,0.4546,78.049561
10,75,22.4922,0.4073,83.508545
10,76,23.7409,0.4638,79.720947
10,77,21.7214,0.3508,82.582031
10,78,22.6464,0.4435,78.416992
10,79,25.3992,0.4534,68.754639
10,80,20.8905,0.3647,85.510254
10,81,23.9643,0.4507,73.502930
10,82,24.3140,0.4669,72.685791
10,83,20.3262,0.4152,89.138184
10,84,23.9901,0.4065,71.336182
10,85,24.4560,0.4561,73.566406
10,86,22.0836,0.4503,82.453369
10,87,23.7458,0.4394,74.848389
10,88,23.3793,0.4387,78.268799
10,89,20.1274,0.3934,92.145752
10,90,21.4569,0.3679,83.937256
10,91,23.7679,0.4446,77.892822
10,92,22.4213,0.3981,79.471924
10,93,22.3040,0.4737,80.982422
10,94,22.7104,0.4182,76.867432
10,95,23.4362,0.4159,78.816162
10,96,22.2899,0.3984,83.726318
10,97,22.5478,0.3858,77.285156
10,98,25.5138,0.4634,69.184082
10,99,21.4174,0.4341,81.739014
10,100,22.2987,0.4098,81.569580
10,101,22.0953,0.3858,81.313232
10,102,21.3206,0.4174,83.440674
10,103,22.6470,0.4476,83.683105
10,104,23.0267,0.4221,77.834961
10,105,21.6683,0.3483,80.223389
10,106,24.3998,0.4279,72.728027
10,107,21.0140,0.3826,86.846436
10,108,23.0011,0.4014,81.561768
10,109,21.1251,0.3566,82.600098
10,110,22.3828,0.3920,79.099121
10,111,24.7729,0.4749,69.478271
10,112,24.9212,0.4682,67.018066
10,113,25.5158,0.4624,68.035645
10,114,25.2528,0.4761,71.561279
10,115,23.8836,0.4291,74.648926
10,116,26.0032,0.5053,64.277588
10,117,24.7422,0.4663,71.455078
10,118,27.3391,0.5309,62.496826
10,119,23.4420,0.4873,78.672119
10,120,22.1584,0.4303,82.148682
10,121,21.2252,0.4192,84.911865
10,122,22.9225,0.4560,76.393066
10,123,21.1943,0.3684,84.292480
10,124,23.2996,0.4080,74.113525
10,125,24.2413,0.4224,72.377930
10,126,23.0329,0.4454,80.059814
10,127,21.0593,0.3506,88.441406
10,128,22.7104,0.4182,76.867432
10,129,21.5806,0.4171,84.256348
10,130,22.2992,0.3965,81.713623
10,131,23.8331,0.4348,71.009277
10,132,25.2446,0.4699,66.801514
10,133,21.5545,0.3870,83.479248
10,134,22.4553,0.4045,78.694092
10,135,23.3691,0.4404,79.091797
10,136,23.9935,0.4655,75.009521
10,137,22.8393,0.4271,78.619141
10,138,22.0183,0.3877,81.117188
10,139,23.7012,0.3911,73.866455
10,140,23.0546,0.4292,76.885498
10,141,21.2270,0.4233,85.014893
10,142,22.0306,0.4431,80.900879
10,143,23.1777,0.4506,80.270752
10,144,23.7570,0.4359,72.703125
10,145,24.4275,0.4127,71.036133
10,146,19.5389,0.4052,92.020020
10,147,22.9845,0.3984,78.309570
10,148,22.9777,0.4547,75.513916
10,149,27.4654,0.5356,61.368896
10,150,24.9685,0.4475,67.936279
10,151,24.9455,0.4492,72.098877
10,152,23.3114,0.4079,73.722900
10,153,23.2374,0.4393,81.185059
10,154,20.7025,0.4018,85.321533
10,155,25.5786,0.4614,66.917236
10,156,21.2428,0.3981,81.364502
10,157,22.1009,0.4281,82.667480
10,158,22.0013,0.4786,83.965576
10,159,23.1734,0.4151,75.390381
10,160,23.1274,0.4665,76.475586
10,161,22.2903,0.3956,81.003418
10,162,24.0681,0.4430,74.342773
10,163,25.6013,0.4709,67.414551
10,164,22.9342,0.4554,81.248779
10,165,23.2184,0.3994,79.723145
10,166,23.7472,0.4189,78.760498
10,167,21.2503,0.3882,87.457520
10,168,25.6351,0.4883,66.088867
10,169,22.0154,0.3799,78.265625
10,170,21.1059,0.3517,86.636963
10,171,20.3959,0.4058,86.716553
10,172,26.0160,0.4712,63.734863
10,173,23.7919,0.3966,75.012939
10,174,20.4641,0.4573,89.341309
10,175,23.9244,0.4342,71.976562
10,176,23.4048,0.4214,78.830566
10,177,23.4239,0.4357,76.154053
10,178,22.9392,0.3751,77.990234
10,179,23.4839,0.3595,72.221680
10,180,22.0584,0.4580,85.673096
10,181,24.7864,0.4719,73.929443
10,182,24.1661,0.4443,70.281250
10,183,22.0749,0.4155,82.955811
10,184,22.0953,0.3858,81.313232
10,185,26.3361,0.4865,61.232422
10,186,24.5376,0.4326,72.288574
10,187,24.7333,0.4384,68.840332
10,188,20.9011,0.4030,87.403809
10,189,21.8572,0.4399,83.866455
10,190,26.5148,0.5044,61.391113
10,191,22.7335,0.3682,79.212402
10,192,21.2428,0.3981,81.364502
10,193,23.1051,0.4211,78.168701
10,194,22.3723,0.4002,81.698730
10,195,21.8357,0.3892,80.853516
10,196,25.7855,0.4837,64.169189
10,197,20.2283,0.3643,88.819336
10,198,22.5287,0.4328,84.066895
10,199,22.4056,0.3840,78.758789
10,200,27.0590,0.5402,62.114990
10,201,23.8214,0.4439,77.612061
10,202,22.3184,0.4417,79.780518
10,203,24.5990,0.4498,67.769043
10,204,20.6991,0.3889,89.384766
10,205,23.0210,0.4645,79.197998
10,206,23.5965,0.4005,77.575439
10,207,23.7729,0.4190,76.703125
10,208,23.0146,0.4678,79.930420
10,209,22.5508,0.4273,80.222900
10,210,22.8144,0.3892,78.125000
10,211,23.5986,0.4698,75.187012
10,212,21.7645,0.4132,85.451416
10,213,22.1946,0.3755,73.491211
10,214,27.0197,0.5031,60.218506
10,215,23.8142,0.4499,76.685059
10,216,21.2503,0.3882,87.457520
