Scan,Image_name, PSNR, SSIM, MSE
10,0,19.8334,0.2624,83.490479
10,1,22.4782,0.3991,78.064453
10,2,19.7842,0.3167,88.624268
10,3,20.7190,0.3170,92.969971
10,4,16.6219,0.2326,92.922852
10,5,20.8807,0.3121,88.149658
10,6,17.7256,0.2295,89.174561
10,7,18.2474,0.2033,85.889404
10,8,27.4044,0.5498,60.893311
10,9,25.0143,0.4923,67.450195
10,10,18.8094,0.2519,85.774902
10,11,25.0907,0.4746,70.691406
10,12,21.0266,0.3357,78.040039
10,13,20.9030,0.3367,83.991211
10,14,21.6708,0.3475,83.209961
10,15,15.7014,0.2289,96.274414
10,16,19.5348,0.3173,95.016602
10,17,18.1669,0.2266,90.527100
10,18,21.3151,0.3545,83.487793
10,19,20.9345,0.3142,78.615479
10,20,20.4023,0.3088,89.777100
10,21,25.7394,0.4617,71.373291
10,22,20.9815,0.3244,86.278320
10,23,22.3780,0.3705,77.891846
10,24,23.4023,0.4537,72.376953
10,25,20.9861,0.3357,76.486084
10,26,20.5433,0.3295,89.041016
10,27,19.1634,0.2990,94.263184
10,28,19.4377,0.2896,86.319092
10,29,20.0847,0.2896,84.062744
10,30,20.2033,0.2927,86.573486
10,31,19.6609,0.2853,89.872070
10,32,19.2381,0.2854,87.687256
10,33,22.6924,0.4028,68.438965
10,34,23.8310,0.4235,76.205811
10,35,21.5247,0.3311,84.229004
10,36,18.4854,0.2422,89.086670
10,37,23.5794,0.4152,76.004639
10,38,21.0201,0.2865,82.188965
10,39,19.9503,0.2979,80.539307
10,40,20.8382,0.3085,91.551514
10,41,18.9545,0.2596,87.479736
10,42,25.4455,0.4388,78.078125
10,43,19.4012,0.2609,88.387695
10,44,18.5793,0.2651,95.378174
10,45,20.0633,0.2702,79.216797
10,46,19.9313,0.3068,78.610840
10,47,24.3829,0.4649,68.583496
10,48,20.6179,0.3206,81.019775
10,49,18.4630,0.2197,88.040283
10,50,21.6874,0.3316,81.335693
10,51,20.8926,0.2925,83.824951
10,52,20.6655,0.3262,85.110596
10,53,19.8142,0.2769,85.415039
10,54,20.9830,0.2569,83.791504
10,55,24.3657,0.4610,69.835938
10,56,20.5473,0.3200,83.132080
10,57,22.0930,0.3662,76.458984
10,58,17.4834,0.2217,91.754639
10,59,19.2765,0.2815,81.130371
10,60,23.0563,0.4304,74.389893
10,61,19.6112,0.2987,90.209229
10,62,18.2641,0.2823,93.147949
10,63,23.1724,0.3906,77.404297
10,64,20.6900,0.3277,75.919922
10,65,24.5755,0.4537,77.616699
10,66,20.8856,0.3284,92.671387
10,67,17.3472,0.2672,90.787354
10,68,18.9836,0.2432,92.282471
10,69,20.6956,0.3100,91.632324
10,70,20.7192,0.2959,83.891357
10,71,17.9006,0.2687,93.509521
10,72,23.1687,0.3584,76.983643
10,73,23.4934,0.4156,70.960938
10,74,19.7008,0.2886,85.061523
10,75,23.9950,0.4250,76.668213
10,76,24.1221,0.4511,72.693359
10,77,20.7726,0.3043,88.461670
10,78,20.5013,0.3286,80.171875
10,79,21.6645,0.3654,82.361328
10,80,20.8917,0.3219,90.052490
