Scan,Image_name, PSNR, SSIM, MSE
10,0,20.8416,0.3514,83.450195
10,1,18.8952,0.3732,93.484375
10,2,22.6424,0.3976,84.552246
10,3,22.1591,0.3576,81.150635
10,4,21.0567,0.3363,82.122559
10,5,18.6018,0.3735,92.290527
10,6,21.1533,0.3398,86.411377
10,7,22.5862,0.3851,80.352295
10,8,21.4126,0.3778,84.391113
10,9,20.0178,0.3347,88.784912
10,10,23.1611,0.4132,78.716064
10,11,20.8696,0.3203,82.629639
10,12,24.1133,0.4220,72.517578
10,13,23.7069,0.4030,81.006348
10,14,20.2367,0.3098,87.133057
10,15,22.4813,0.4007,82.429688
10,16,20.4291,0.3462,86.197266
10,17,20.6553,0.3260,86.361816
10,18,20.9442,0.3431,84.383789
10,19,23.0638,0.3853,76.895752
10,20,20.6840,0.3055,83.864014
10,21,19.7758,0.3634,85.193359
10,22,23.5278,0.4074,76.474609
10,23,23.7978,0.4052,78.328613
10,24,20.4292,0.3425,86.434082
10,25,21.1533,0.3398,86.411377
10,26,21.2391,0.3833,88.279541
10,27,22.3710,0.3638,84.377686
10,28,23.6341,0.4122,74.937500
10,29,24.2038,0.4331,73.375488
10,30,21.7116,0.3740,80.327637
10,31,20.5785,0.3355,82.899658
10,32,22.4362,0.3805,76.635254
10,33,21.7951,0.3721,82.847412
10,34,19.9301,0.3361,87.985596
10,35,23.4733,0.4261,79.247070
10,36,26.2114,0.5280,68.763428
10,37,22.9113,0.3942,73.621338
10,38,20.2275,0.3332,86.255859
10,39,20.0011,0.3712,89.459961
10,40,20.3664,0.3360,88.889160
10,41,21.3163,0.3646,89.732910
10,42,22.6316,0.3553,76.876221
10,43,22.1300,0.3550,82.679443
10,44,22.2599,0.3922,81.447754
10,45,19.7798,0.3104,89.818359
10,46,21.2131,0.3529,82.722412
10,47,20.9401,0.3090,80.994385
10,48,23.3578,0.4148,69.252197
10,49,22.7402,0.3620,79.426514
10,50,22.0949,0.3544,77.915283
10,51,21.7438,0.3693,81.147949
10,52,22.1845,0.3776,81.028564
10,53,20.2893,0.4120,92.352051
10,54,23.0950,0.4091,75.095703
