Scan,Image_name, PSNR, SSIM, MSE
0,phantom,22.7011,0.1330,50.648499
0,phantom,22.8991,0.1439,51.168823
0,phantom,22.8907,0.1495,51.921570
0,phantom,22.9484,0.1563,52.716797
0,phantom,22.8874,0.1641,55.004211
0,phantom,22.8746,0.1709,55.709229
0,phantom,22.6341,0.1744,56.500183
0,phantom,22.5296,0.1776,58.270752
0,phantom,22.5138,0.1822,59.388977
0,phantom,22.5337,0.1873,60.458069
0,phantom,22.4358,0.1934,60.480835
0,phantom,22.3826,0.1980,62.365784
0,phantom,22.3336,0.2017,62.386292
0,phantom,22.3372,0.2071,63.722229
0,phantom,22.2415,0.2101,64.414673
0,phantom,22.2496,0.2143,65.775452
0,phantom,22.2160,0.2183,67.002075
0,phantom,22.1205,0.2202,66.770203
0,phantom,22.1073,0.2237,68.155884
0,phantom,22.0909,0.2272,70.268555
0,phantom,22.0375,0.2297,69.814087
0,phantom,21.9727,0.2333,70.271179
0,phantom,21.9210,0.2399,69.811646
0,phantom,21.9186,0.2461,70.170654
0,phantom,21.8058,0.2475,72.043274
0,phantom,21.7969,0.2587,71.668030
0,phantom,21.8892,0.2659,71.099243
0,phantom,21.8438,0.2685,72.446350
0,phantom,21.8048,0.2717,72.879578
0,phantom,21.6854,0.2727,73.339966
0,phantom,21.6811,0.2763,74.087463
0,phantom,21.7656,0.2812,73.876160
0,phantom,21.7342,0.2829,73.913513
0,phantom,21.7671,0.2871,75.434509
0,phantom,21.7268,0.2870,75.807800
0,phantom,21.8072,0.2912,75.699463
0,phantom,21.7258,0.2898,76.125854
0,phantom,21.6449,0.2903,76.739868
0,phantom,21.6131,0.2908,77.356995
0,phantom,21.6645,0.2906,76.828186
0,phantom,21.5830,0.2876,78.109253
0,phantom,21.6084,0.2875,77.208618
0,phantom,21.5000,0.2843,77.578064
0,phantom,21.5345,0.2828,77.558899
0,phantom,21.4689,0.2783,78.434753
0,phantom,21.5720,0.2737,78.245789
0,phantom,21.5508,0.2733,79.016418
0,phantom,21.4982,0.2692,79.562073
0,phantom,21.5597,0.2680,80.041504
0,phantom,21.5733,0.2662,78.141296
0,phantom,21.5754,0.2663,78.667725
0,phantom,21.5932,0.2665,80.349670
0,phantom,21.5634,0.2647,79.199158
0,phantom,21.5817,0.2632,79.149353
0,phantom,21.5809,0.2631,79.703613
0,phantom,21.6759,0.2638,80.194946
0,phantom,21.6368,0.2627,78.555359
0,phantom,21.6159,0.2620,78.769165
0,phantom,21.5888,0.2608,78.213623
0,phantom,21.5706,0.2584,77.954895
0,phantom,21.6133,0.2564,78.506592
0,phantom,21.5868,0.2546,78.477905
0,phantom,21.6909,0.2546,77.401917
0,phantom,21.6920,0.2524,78.090271
0,phantom,21.7184,0.2512,76.717041
0,phantom,21.7113,0.2482,77.824951
0,phantom,21.7872,0.2459,76.726685
0,phantom,21.8146,0.2433,75.645142
0,phantom,21.8312,0.2413,74.806824
0,phantom,21.8465,0.2391,74.975769
0,phantom,21.7840,0.2363,74.526428
0,phantom,21.8138,0.2353,74.647034
0,phantom,21.8062,0.2330,74.030884
0,phantom,21.8648,0.2318,73.828186
0,phantom,21.8975,0.2299,74.451782
0,phantom,21.8888,0.2278,72.967834
0,phantom,21.9067,0.2251,72.703796
0,phantom,21.9575,0.2232,71.755737
0,phantom,21.9276,0.2203,69.753967
0,phantom,21.9801,0.2181,70.244629
0,phantom,21.9931,0.2154,68.818726
0,phantom,22.0100,0.2122,69.257996
0,phantom,22.1348,0.2104,67.380188
0,phantom,22.0667,0.2065,69.194641
0,phantom,22.1621,0.2060,68.025330
0,phantom,22.1378,0.2028,64.698486
0,phantom,22.2354,0.2019,65.163513
0,phantom,22.2533,0.1990,65.079529
0,phantom,22.3621,0.1989,62.321533
0,phantom,22.3555,0.1948,61.799683
0,phantom,22.3781,0.1910,62.151184
0,phantom,22.4181,0.1868,61.408325
0,phantom,22.4789,0.1834,59.274597
0,phantom,22.5847,0.1792,59.270325
0,phantom,22.6886,0.1756,58.356018
0,phantom,22.7213,0.1705,56.670532
0,phantom,22.8672,0.1651,54.830322
0,phantom,22.9082,0.1597,55.012268
0,phantom,22.9369,0.1558,52.746460
0,phantom,23.0233,0.1507,51.294922
