ImageName, PSNR, SSIM, MSE
L333_frame003,34.5114,0.8561,19.474365
L333_frame004,34.6795,0.8622,18.653145
L333_frame005,34.6233,0.8618,18.727539
L333_frame006,34.3877,0.8569,19.573540
L333_frame007,34.7073,0.8637,18.564671
L333_frame008,34.7423,0.8656,18.386059
L333_frame009,34.5630,0.8597,19.374233
L333_frame010,34.9699,0.8691,17.840435
L333_frame011,35.0409,0.8695,17.737968
L333_frame012,34.8263,0.8648,18.517128
L333_frame013,35.2579,0.8741,16.838978
L333_frame014,35.3833,0.8762,16.577702
L333_frame015,35.2422,0.8749,16.911415
L333_frame016,35.4965,0.8798,16.029896
L333_frame017,35.7315,0.8836,15.226624
L333_frame018,35.7039,0.8832,15.156788
L333_frame019,35.8812,0.8883,14.331402
L333_frame020,35.8585,0.8877,14.322781
L333_frame021,35.5686,0.8810,15.262192
L333_frame022,35.8085,0.8868,14.389114
L333_frame023,35.8374,0.8857,14.550491
L333_frame024,35.5245,0.8790,15.525295
L333_frame025,35.7452,0.8840,14.869347
L333_frame026,35.8207,0.8833,14.665695
L333_frame027,35.5535,0.8770,15.489082
L333_frame028,35.8407,0.8843,14.688812
L333_frame029,35.7536,0.8820,14.975471
L333_frame030,35.6168,0.8776,15.590023
L333_frame031,35.8651,0.8839,14.771797
L333_frame032,35.8889,0.8848,14.623005
L333_frame033,35.5874,0.8800,15.553303
L333_frame034,35.9912,0.8876,14.286766
L333_frame035,35.9320,0.8873,14.160648
L333_frame036,35.7264,0.8803,15.193588
L333_frame037,35.9608,0.8843,14.574238
L333_frame038,36.0251,0.8865,14.329216
L333_frame039,35.7573,0.8802,15.384510
L333_frame040,36.0437,0.8857,14.601616
L333_frame041,35.9416,0.8831,14.888767
L333_frame042,35.6910,0.8776,15.512581
L333_frame043,35.9558,0.8830,14.640228
L333_frame044,35.9038,0.8814,14.929787
L333_frame045,35.8284,0.8799,15.357903
L333_frame046,36.1413,0.8869,13.950184
L333_frame047,36.1186,0.8866,14.020512
L333_frame048,35.7549,0.8782,15.349358
L333_frame049,36.0448,0.8840,14.444206
L333_frame050,36.0244,0.8836,14.571220
L333_frame051,35.6946,0.8756,15.633022
L333_frame052,35.8688,0.8789,15.117565
L333_frame053,35.9962,0.8804,14.693577
L333_frame054,35.8953,0.8788,14.937012
L333_frame055,36.1318,0.8820,14.186142
L333_frame056,36.0787,0.8804,14.335041
L333_frame057,35.8560,0.8754,14.992668
L333_frame058,36.1086,0.8809,14.201561
L333_frame059,36.0331,0.8787,14.501705
L333_frame060,35.7764,0.8728,15.216236
L333_frame061,35.9085,0.8791,14.374561
L333_frame062,35.7739,0.8772,14.663574
L333_frame063,35.4070,0.8688,15.895100
L333_frame064,35.5171,0.8733,15.219444
L333_frame065,35.3710,0.8709,15.458271
L333_frame066,35.1018,0.8629,16.693611
L333_frame067,35.1969,0.8646,16.439377
L333_frame068,35.2004,0.8624,16.759335
L333_frame069,34.8798,0.8536,17.937534
L333_frame070,35.0922,0.8606,16.895340
L333_frame071,35.1314,0.8619,16.728195
L333_frame072,34.7236,0.8505,17.981529
L333_frame073,34.8686,0.8543,17.564579
L333_frame074,34.7379,0.8522,17.841713
L333_frame075,34.4094,0.8415,19.577591
L333_frame076,34.5359,0.8472,18.702080
L333_frame077,34.4670,0.8454,18.954716
L333_frame078,34.0631,0.8324,20.778389
L333_frame079,34.2272,0.8358,20.420158
L333_frame080,34.0991,0.8334,20.724907
L333_frame081,33.6988,0.8221,22.326008
L333_frame082,33.7868,0.8251,21.816467
L333_frame083,33.6593,0.8224,22.320061
L333_frame084,33.2489,0.8091,24.315285
L333_frame085,33.4558,0.8167,23.397453
L333_frame086,33.2497,0.8115,24.330204
L333_frame087,32.9206,0.8023,25.718380
L333_frame088,33.1058,0.8073,25.034874
L333_frame089,32.9318,0.8027,25.675667
L333_frame090,32.8007,0.7981,26.444401
L333_frame091,33.0352,0.8045,25.500732
L333_frame092,33.1123,0.8062,25.137398
L333_frame093,32.8489,0.7982,25.967129
L333_frame094,33.0966,0.8055,25.158276
L333_frame095,33.1339,0.8063,24.952560
L333_frame096,32.7992,0.7945,26.510201
L333_frame097,32.9544,0.8001,25.616081
L333_frame098,32.9156,0.7975,25.986015
L333_frame099,32.4827,0.7847,27.884392
L333_frame100,32.6148,0.7880,27.265984
L333_frame101,32.6572,0.7906,27.026459
L333_frame102,32.3745,0.7805,28.302509
L333_frame103,32.4926,0.7845,27.754208
L333_frame104,32.4891,0.7846,27.693584
L333_frame105,32.1640,0.7741,29.122253
L333_frame106,32.4308,0.7824,27.874512
L333_frame107,32.5030,0.7858,27.275204
L333_frame108,32.1516,0.7756,28.876129
L333_frame109,32.3017,0.7791,28.378307
L333_frame110,32.2910,0.7757,28.945103
L333_frame111,32.0187,0.7690,29.956345
L333_frame112,32.2060,0.7739,28.983105
L333_frame113,32.0111,0.7671,29.918011
L333_frame114,31.7624,0.7612,30.883541
L333_frame115,31.8749,0.7663,30.205521
L333_frame116,31.8758,0.7683,29.798111
L333_frame117,31.6430,0.7603,31.271542
L333_frame118,31.8749,0.7661,30.430939
L333_frame119,31.8693,0.7659,30.499996
L333_frame120,31.5905,0.7570,31.725689
L333_frame121,31.8918,0.7677,30.344311
L333_frame122,31.7651,0.7639,31.034874
L333_frame123,31.5245,0.7568,31.970222
L333_frame124,31.7867,0.7645,31.022240
L333_frame125,31.8172,0.7638,30.968906
