Scan,Image_name, PSNR, SSIM, MSE
0,phantom,29.7429,0.4046,33.272217
0,phantom,28.9268,0.3947,36.049194
0,phantom,28.9710,0.4213,35.472839
0,phantom,28.1858,0.3947,38.459412
0,phantom,28.4747,0.4179,39.965820
0,phantom,28.0682,0.4051,40.811890
0,phantom,27.7022,0.4012,40.591064
0,phantom,27.5582,0.4076,45.937683
0,phantom,27.5707,0.4108,44.313599
0,phantom,27.2711,0.4299,43.061279
0,phantom,26.9964,0.3949,47.426208
0,phantom,27.1751,0.4112,47.256592
0,phantom,26.6338,0.4086,48.954590
0,phantom,26.7657,0.4294,44.919189
0,phantom,26.5327,0.4123,48.543274
0,phantom,26.6301,0.4389,45.450134
0,phantom,26.0915,0.4076,48.804626
0,phantom,25.9635,0.4142,52.463013
0,phantom,25.8413,0.4102,53.400269
0,phantom,25.7802,0.4177,52.797729
0,phantom,25.8355,0.4383,51.391968
0,phantom,25.7636,0.4163,54.707458
0,phantom,25.6626,0.4184,53.109131
0,phantom,25.4541,0.4211,57.228516
0,phantom,25.4986,0.4354,54.917358
0,phantom,25.4472,0.4314,56.068481
0,phantom,25.2439,0.4515,54.739807
0,phantom,25.0091,0.4490,56.086121
0,phantom,24.8194,0.4492,58.169617
0,phantom,24.7850,0.4569,57.453491
0,phantom,24.6086,0.4481,58.862854
0,phantom,24.5222,0.4574,58.290527
0,phantom,24.5113,0.4599,55.494385
0,phantom,24.3298,0.4655,57.531006
0,phantom,24.4024,0.4599,60.165894
0,phantom,24.4403,0.4677,57.659668
0,phantom,24.3583,0.4698,59.136414
0,phantom,24.2342,0.4617,57.922119
0,phantom,24.2561,0.4530,61.185486
0,phantom,24.2708,0.4603,58.297913
0,phantom,24.3223,0.4569,61.651367
0,phantom,24.2539,0.4493,61.655518
0,phantom,24.3117,0.4577,58.611084
0,phantom,24.3233,0.4489,60.925781
0,phantom,24.4063,0.4533,61.657654
0,phantom,24.5351,0.4595,62.159180
0,phantom,24.7184,0.4571,58.994934
0,phantom,24.7374,0.4584,60.944153
0,phantom,24.5972,0.4494,60.002075
0,phantom,24.4405,0.4207,61.855164
0,phantom,24.5588,0.4282,61.331726
0,phantom,24.4903,0.4286,60.215210
0,phantom,24.4864,0.4213,62.439026
0,phantom,24.6236,0.4401,60.430359
0,phantom,24.7062,0.4365,58.096985
0,phantom,24.6583,0.4290,60.894653
0,phantom,24.4320,0.4269,62.294189
0,phantom,24.8028,0.4363,58.744202
0,phantom,24.2973,0.4242,60.584717
0,phantom,24.6624,0.4333,60.079651
0,phantom,24.5292,0.4156,60.704651
0,phantom,24.8870,0.4350,59.470947
0,phantom,24.8455,0.4247,62.295105
0,phantom,24.8186,0.4157,60.616760
0,phantom,24.7721,0.4163,60.785950
0,phantom,24.8407,0.4204,58.434326
0,phantom,24.8627,0.4146,57.418152
0,phantom,25.1801,0.4136,58.882080
0,phantom,24.9471,0.4178,58.207764
0,phantom,24.9113,0.4022,59.649719
0,phantom,25.0495,0.4027,58.077942
0,phantom,25.0825,0.4121,57.665833
0,phantom,25.2059,0.4139,55.651978
0,phantom,25.3054,0.4243,54.180542
0,phantom,25.0342,0.4063,56.186157
0,phantom,25.2741,0.3982,55.614502
0,phantom,25.3148,0.3955,57.970398
0,phantom,25.4988,0.4061,57.083435
0,phantom,25.3839,0.3888,53.497375
0,phantom,25.4486,0.3889,55.664124
0,phantom,25.6963,0.4060,55.852356
0,phantom,25.7730,0.4058,53.725952
0,phantom,25.8124,0.4032,54.625183
0,phantom,25.7638,0.3985,52.325256
0,phantom,26.0587,0.4074,52.878296
0,phantom,25.7374,0.3887,52.377258
0,phantom,26.2559,0.4053,49.441101
0,phantom,26.2530,0.4089,50.999939
0,phantom,26.4939,0.3989,49.995667
0,phantom,26.4635,0.4086,51.209351
0,phantom,26.7155,0.3998,47.135742
0,phantom,26.8457,0.4150,45.761475
0,phantom,26.8217,0.4083,44.602051
0,phantom,27.0884,0.4073,47.316040
0,phantom,27.2840,0.4052,43.889587
0,phantom,27.4676,0.3993,45.623291
0,phantom,27.6368,0.4081,43.156738
0,phantom,27.6738,0.3956,41.925598
0,phantom,28.0905,0.3962,41.041382
0,phantom,28.3657,0.3916,40.313416
0,phantom,28.3049,0.3918,39.134033
0,phantom,28.4427,0.3948,36.570129
